a 0_0 S410S 153.81 S660S 226.214
a 0_180.00 S410S 158.21 S660S 228.514
a 0_190.00 S410S 157.51 S660S 228.214
a 0_200.00 S410S 157.01 S660S 228.314
a 0_210.00 S410S 156.71 S660S 227.114
a 0_220.00 S410S 156.71 S660S 226.714
a 0_230.00 S410S 157.31 S660S 227.014
a 0_280.00 S410S 155.01 S660S 227.714
a 0_300.00 S410S 158.41 S660S 230.514
a 0_310.00 S410S 157.11 S660S 229.314
a 0_320.00 S410S 156.21 S660S 228.914
a 0_330.00 S410S 156.61 S660S 228.414
a 0_340.00 S410S 156.01 S660S 227.514
a 0_350.00 S410S 155.31 S660S 226.714
a 10_185.04 S410S 158.21 S660S 228.314
a 10_195.32 S410S 157.41 S660S 228.114
a 10_215.88 S410S 157.61 S660S 227.514
a 10_226.16 S410S 157.91 S660S 227.914
a 10_236.44 S410S 158.51 S660S 227.214
a 10_246.72 S410S 157.21 S660S 226.214
a 10_328.96 S410S 156.31 S660S 227.614
a 10_349.52 S410S 153.61 S660S 227.114
a 20_126.96 S410S 155.41 S660S 230.314
a 20_137.54 S410S 155.91 S660S 231.814
a 20_179.86 S410S 158.51 S660S 228.614
a 20_201.02 S410S 158.01 S660S 227.214
a 20_211.60 S410S 158.11 S660S 226.614
a 20_222.18 S410S 158.61 S660S 227.814
a 20_232.76 S410S 158.51 S660S 227.514
a 20_243.34 S410S 157.11 S660S 226.014
a 20_253.92 S410S 157.31 S660S 226.214
a 30_127.71 S410S 156.41 S660S 230.914
a 30_174.15 S410S 157.91 S660S 228.214
a 30_185.76 S410S 158.31 S660S 228.814
a 30_197.37 S410S 157.71 S660S 227.914
a 30_208.98 S410S 157.81 S660S 227.614
a 30_243.81 S410S 157.91 S660S 227.314
a 40_115.65 S410S 156.91 S660S 228.814
a 40_12.85 S410S 155.91 S660S 228.914
a 40_128.50 S410S 156.71 S660S 229.514
a 40_141.35 S410S 156.51 S660S 227.514
a 40_154.20 S410S 157.01 S660S 227.614
a 40_167.05 S410S 157.01 S660S 227.714
a 40_179.90 S410S 157.21 S660S 228.014
a 40_192.75 S410S 157.31 S660S 227.914
a 40_205.60 S410S 157.41 S660S 227.614
a 40_244.15 S410S 157.61 S660S 227.514
a 40_25.70 S410S 155.31 S660S 228.414
a 50_0 S410S 155.51 S660S 227.814
a 50_125.20 S410S 156.81 S660S 230.214
a 50_140.85 S410S 156.41 S660S 228.914
a 50_15.65 S410S 155.41 S660S 227.914
a 50_156.50 S410S 155.71 S660S 227.714
a 50_172.15 S410S 155.81 S660S 227.114
a 50_187.80 S410S 156.51 S660S 227.214
a 50_203.45 S410S 157.91 S660S 227.714
a 50_31.30 S410S 154.51 S660S 226.714
a 60_0 S410S 154.01 S660S 224.814
a 60_100.00 S410S 155.01 S660S 226.614
a 60_120.00 S410S 155.91 S660S 229.014
a 60_140.00 S410S 156.41 S660S 229.414
a 60_160.00 S410S 155.61 S660S 227.714
a 60_180.00 S410S 154.71 S660S 226.414
a 60_20.00 S410S 154.41 S660S 225.614
a 60_200.00 S410S 156.41 S660S 227.214
a 60_220.00 S410S 157.41 S660S 227.614
a 60_240.00 S410S 157.11 S660S 227.214
a 60_260.00 S410S 157.11 S660S 226.514
a 60_280.00 S410S 156.51 S660S 227.714
a 60_320.00 S410S 154.21 S660S 224.314
a 60_340.00 S410S 154.11 S660S 224.814
a 60_40.00 S410S 154.21 S660S 225.614
a 60_60.00 S410S 155.01 S660S 226.414
a 60_80.00 S410S 155.61 S660S 226.614
a 70_150.00 S410S 156.11 S660S 228.414
a 70_180.00 S410S 155.81 S660S 226.514
a 70_240.00 S410S 156.21 S660S 227.214
a 70_270.00 S410S 156.61 S660S 227.214
a 70_60.00 S410S 155.31 S660S 225.414
a 70_90.00 S410S 155.11 S660S 226.014
a 80_0 S410S 154.31 S660S 223.714
a 80_240.00 S410S 156.01 S660S 226.214
a 80_300.00 S410S 155.41 S660S 224.814
a n10_154.20 S410S 154.11 S660S 229.114
a n10_195.32 S410S 157.41 S660S 228.314
a n10_205.60 S410S 157.21 S660S 227.914
a n10_215.88 S410S 157.31 S660S 227.314
a n10_226.16 S410S 156.71 S660S 226.814
a n10_277.56 S410S 154.91 S660S 228.314
a n10_287.84 S410S 155.01 S660S 228.714
a n10_308.40 S410S 157.61 S660S 229.314
a n10_318.68 S410S 156.61 S660S 228.514
a n10_328.96 S410S 156.21 S660S 228.014
a n10_339.24 S410S 156.31 S660S 227.414
a n10_61.68 S410S 156.31 S660S 227.814
a n10_71.96 S410S 156.11 S660S 227.414
a n20_201.02 S410S 158.11 S660S 227.614
a n20_211.60 S410S 157.51 S660S 227.514
a n20_222.18 S410S 157.41 S660S 227.514
a n20_232.76 S410S 157.11 S660S 227.614
a n20_285.66 S410S 155.31 S660S 227.914
a n20_317.40 S410S 156.91 S660S 227.814
a n20_327.98 S410S 156.41 S660S 228.014
a n20_52.90 S410S 156.31 S660S 227.114
a n20_63.48 S410S 156.51 S660S 227.814
a n30_220.59 S410S 157.61 S660S 227.514
a n30_92.88 S410S 155.91 S660S 226.214
a n40_218.45 S410S 158.01 S660S 227.114
a n60_320.00 S410S 157.31 S660S 230.514
a n60_340.00 S410S 157.31 S660S 230.314
b 0_110.00 S410S 154.61 S660S 229.014
b 0_130.00 S410S 154.71 S660S 227.214
b 0_160.00 S410S 156.31 S660S 229.214
b 0_170.00 S410S 157.81 S660S 229.414
b 0_240.00 S410S 156.91 S660S 227.014
b 0_260.00 S410S 155.81 S660S 226.314
b 0_270.00 S410S 155.31 S660S 227.314
b 0_290.00 S410S 155.71 S660S 229.314
b 0_50.00 S410S 152.509 S660S 225.714
b 0_60.00 S410S 155.31 S660S 226.914
b 0_90.00 S410S 154.61 S660S 226.114
b 10_10.28 S410S 156.01 S660S 228.614
b 10_102.80 S410S 156.61 S660S 227.914
b 10_113.08 S410S 156.01 S660S 228.614
b 10_133.64 S410S 155.51 S660S 230.314
b 10_143.92 S410S 157.61 S660S 232.814
b 10_174.76 S410S 158.61 S660S 228.814
b 10_20.56 S410S 155.11 S660S 228.214
b 10_205.60 S410S 157.61 S660S 226.914
b 10_257.00 S410S 157.71 S660S 227.814
b 10_277.56 S410S 155.71 S660S 227.514
b 10_287.84 S410S 155.91 S660S 227.614
b 10_298.12 S410S 155.71 S660S 228.114
b 10_308.40 S410S 156.71 S660S 228.014
b 10_318.68 S410S 156.71 S660S 227.814
b 10_339.24 S410S 155.71 S660S 227.214
b 10_51.40 S410S 151.909 S660S 225.514
b 10_71.96 S410S 157.91 S660S 227.614
b 20_105.80 S410S 157.61 S660S 229.614
b 20_116.38 S410S 157.01 S660S 229.414
b 20_148.12 S410S 157.21 S660S 233.414
b 20_190.44 S410S 158.51 S660S 228.014
b 20_285.66 S410S 155.51 S660S 226.214
b 20_296.24 S410S 156.11 S660S 226.014
b 20_306.82 S410S 157.91 S660S 227.314
b 20_317.40 S410S 158.21 S660S 227.814
b 20_327.98 S410S 156.91 S660S 227.214
b 20_338.56 S410S 155.41 S660S 226.314
b 30_104.49 S410S 157.21 S660S 229.614
b 30_116.10 S410S 157.21 S660S 230.214
b 30_139.32 S410S 156.21 S660S 231.014
b 30_162.54 S410S 157.71 S660S 228.014
b 30_220.59 S410S 158.91 S660S 227.114
b 30_232.20 S410S 159.11 S660S 227.714
b 30_255.42 S410S 156.71 S660S 226.314
b 30_325.08 S410S 156.81 S660S 228.014
b 30_336.69 S410S 155.21 S660S 226.414
b 30_348.30 S410S 154.01 S660S 225.214
b 40_0 S410S 156.41 S660S 229.614
b 40_102.80 S410S 157.51 S660S 227.914
b 40_231.30 S410S 158.91 S660S 227.714
b 40_321.25 S410S 153.61 S660S 223.114
b 40_334.10 S410S 154.71 S660S 226.514
b 40_77.10 S410S 155.81 S660S 228.814
b 40_89.95 S410S 156.51 S660S 228.614
b 50_109.55 S410S 157.31 S660S 227.314
b 50_219.10 S410S 158.91 S660S 228.214
b 50_266.05 S410S 157.91 S660S 228.114
b 50_281.70 S410S 158.11 S660S 228.414
b 50_313.00 S410S 153.41 S660S 223.114
b 50_328.65 S410S 154.11 S660S 223.714
b 50_344.30 S410S 154.01 S660S 224.414
b 50_46.95 S410S 153.71 S660S 226.314
b 50_62.60 S410S 155.61 S660S 227.614
b 50_93.90 S410S 157.91 S660S 227.414
b 60_300.00 S410S 154.91 S660S 226.414
b 70_0 S410S 154.01 S660S 223.414
b 70_120.00 S410S 155.21 S660S 228.014
b 70_210.00 S410S 156.01 S660S 225.914
b 70_30.00 S410S 155.01 S660S 225.114
b 70_300.00 S410S 155.51 S660S 224.614
b 70_330.00 S410S 154.81 S660S 223.214
b 80_120.00 S410S 155.21 S660S 225.314
b 80_180.00 S410S 155.51 S660S 225.214
b 80_60.00 S410S 154.81 S660S 224.214
b 90_0 S410S 155.31 S660S 224.114
b n10_164.48 S410S 157.51 S660S 230.014
b n10_174.76 S410S 158.71 S660S 230.314
b n10_185.04 S410S 158.01 S660S 228.014
b n10_236.44 S410S 156.91 S660S 226.914
b n10_298.12 S410S 158.11 S660S 230.814
b n10_349.52 S410S 156.61 S660S 227.314
b n10_51.40 S410S 155.91 S660S 226.714
b n10_82.24 S410S 154.61 S660S 226.114
b n10_92.52 S410S 155.41 S660S 226.614
b n20_243.34 S410S 158.51 S660S 228.114
b n20_275.08 S410S 155.01 S660S 228.414
b n20_306.82 S410S 157.01 S660S 228.414
b n20_349.14 S410S 157.61 S660S 228.414
b n20_74.06 S410S 156.61 S660S 228.614
b n20_84.64 S410S 156.41 S660S 227.314
b n20_95.22 S410S 156.01 S660S 226.314
b n30_197.37 S410S 158.91 S660S 228.114
b n30_208.98 S410S 158.41 S660S 227.514
b n30_232.20 S410S 157.61 S660S 227.114
b n30_325.08 S410S 155.51 S660S 227.914
b n30_336.69 S410S 156.51 S660S 228.714
b n30_34.83 S410S 155.51 S660S 226.814
b n30_348.30 S410S 157.71 S660S 229.114
b n30_58.05 S410S 155.51 S660S 227.314
b n30_69.66 S410S 155.81 S660S 227.614
b n30_81.27 S410S 156.71 S660S 226.814
b n40_102.80 S410S 156.51 S660S 227.214
b n40_115.65 S410S 155.21 S660S 227.514
b n40_205.60 S410S 158.71 S660S 227.914
b n40_231.30 S410S 157.71 S660S 226.514
b n40_38.55 S410S 156.41 S660S 226.614
b n40_64.25 S410S 154.91 S660S 227.114
b n40_89.95 S410S 156.41 S660S 226.814
b n50_203.45 S410S 159.21 S660S 228.014
b n50_219.10 S410S 157.71 S660S 227.714
b n50_234.75 S410S 157.91 S660S 227.614
b n50_328.65 S410S 157.31 S660S 230.514
b n50_344.30 S410S 157.41 S660S 230.414
b n60_200.00 S410S 158.41 S660S 227.114
b n60_220.00 S410S 157.71 S660S 226.714
c 0_10.00 S410S 153.21 S660S 227.614
c 0_120.00 S410S 153.81 S660S 227.214
c 0_140.00 S410S 155.21 S660S 229.814
c 0_150.00 S410S 156.31 S660S 230.514
c 0_250.00 S410S 156.61 S660S 226.214
c 0_40.00 S410S 152.209 S660S 223.514
c 0_70.00 S410S 155.81 S660S 226.614
c 0_80.00 S410S 155.11 S660S 226.314
c 10_0 S410S 153.21 S660S 227.314
c 10_123.36 S410S 154.71 S660S 228.014
c 10_154.20 S410S 158.21 S660S 233.014
c 10_164.48 S410S 157.81 S660S 230.414
c 10_267.28 S410S 156.31 S660S 227.614
c 10_41.12 S410S 152.509 S660S 224.914
c 10_82.24 S410S 157.11 S660S 227.514
c 20_10.58 S410S 156.01 S660S 227.314
c 20_169.28 S410S 157.21 S660S 228.414
c 20_275.08 S410S 155.71 S660S 224.614
c 20_349.14 S410S 152.91 S660S 226.314
c 30_150.93 S410S 156.91 S660S 229.014
c 30_278.64 S410S 156.01 S660S 226.614
c 30_290.25 S410S 156.21 S660S 226.614
c 30_58.05 S410S 157.21 S660S 228.814
c 30_69.66 S410S 156.91 S660S 229.114
c 30_81.27 S410S 155.41 S660S 228.914
c 30_92.88 S410S 155.61 S660S 228.714
c 40_218.45 S410S 159.31 S660S 227.814
c 40_257.00 S410S 156.61 S660S 227.214
c 40_269.85 S410S 158.01 S660S 228.814
c 40_282.70 S410S 158.91 S660S 228.614
c 40_346.95 S410S 153.91 S660S 226.014
c 50_234.75 S410S 157.71 S660S 227.214
c 50_250.40 S410S 157.31 S660S 226.614
c 50_297.35 S410S 155.71 S660S 227.314
c 50_78.25 S410S 157.01 S660S 228.614
c n10_0 S410S 154.71 S660S 227.014
c n10_133.64 S410S 154.61 S660S 227.514
c n10_20.56 S410S 156.21 S660S 227.514
c n10_30.84 S410S 157.41 S660S 225.514
c n10_41.12 S410S 154.81 S660S 224.714
c n20_105.80 S410S 156.01 S660S 226.714
c n20_148.12 S410S 156.41 S660S 227.814
c n20_158.70 S410S 156.31 S660S 229.414
c n20_31.74 S410S 156.11 S660S 226.214
c n20_338.56 S410S 156.31 S660S 227.814
c n20_42.32 S410S 156.51 S660S 226.014
c n30_104.49 S410S 155.81 S660S 227.514
c n30_150.93 S410S 157.21 S660S 227.714
c n30_162.54 S410S 157.21 S660S 228.314
c n30_313.47 S410S 155.21 S660S 228.414
c n30_46.44 S410S 156.11 S660S 227.414
c n40_192.75 S410S 158.91 S660S 228.014
c n40_244.15 S410S 158.91 S660S 227.214
c n40_257.00 S410S 159.71 S660S 227.114
c n40_321.25 S410S 154.11 S660S 227.714
c n40_334.10 S410S 155.91 S660S 227.314
c n40_346.95 S410S 157.81 S660S 227.014
c n40_51.40 S410S 155.41 S660S 226.014
c n40_77.10 S410S 156.51 S660S 227.214
c n50_109.55 S410S 155.31 S660S 227.214
c n50_250.40 S410S 159.11 S660S 227.414
c n50_93.90 S410S 156.51 S660S 227.414
c n60_100.00 S410S 155.31 S660S 227.214
c n60_120.00 S410S 154.31 S660S 226.714
c n60_40.00 S410S 154.41 S660S 224.614
c n60_60.00 S410S 154.81 S660S 226.314
c n60_80.00 S410S 154.81 S660S 226.214
c n70_0 S410S 154.41 S660S 226.014
c n70_120.00 S410S 153.71 S660S 224.914
c n70_180.00 S410S 154.61 S660S 224.914
c n70_30.00 S410S 154.21 S660S 224.614
c n70_330.00 S410S 154.81 S660S 226.214
c n70_60.00 S410S 154.91 S660S 226.714
c n70_90.00 S410S 154.61 S660S 226.214
c n80_120.00 S410S 153.71 S660S 225.114
c n80_180.00 S410S 153.71 S660S 224.614
l 0_20.00 S410S 154.61 S660S 227.614
l 10_30.84 S410S 156.71 S660S 228.014
l 20_0 S410S 153.61 S660S 226.514
l 20_21.16 S410S 155.11 S660S 229.114
l 20_31.74 S410S 156.11 S660S 230.114
l 20_42.32 S410S 151.709 S660S 224.914
l 20_74.06 S410S 158.21 S660S 227.614
l 30_0 S410S 154.31 S660S 225.614
l 30_11.61 S410S 154.51 S660S 225.014
l 30_301.86 S410S 157.51 S660S 225.414
l 30_313.47 S410S 157.71 S660S 225.914
l 40_308.40 S410S 154.61 S660S 223.314
l 40_38.55 S410S 156.21 S660S 230.114
l 40_51.40 S410S 156.91 S660S 230.514
l 40_64.25 S410S 156.61 S660S 228.414
l n10_123.36 S410S 154.51 S660S 227.114
l n10_143.92 S410S 153.01 S660S 228.414
l n10_246.72 S410S 156.51 S660S 225.814
l n10_257.00 S410S 155.81 S660S 224.914
l n20_126.96 S410S 156.41 S660S 227.114
l n20_137.54 S410S 156.61 S660S 226.714
l n20_169.28 S410S 157.61 S660S 231.414
l n20_179.86 S410S 157.81 S660S 230.314
l n20_190.44 S410S 159.01 S660S 228.314
l n20_21.16 S410S 157.21 S660S 228.314
l n30_116.10 S410S 156.41 S660S 228.014
