a 0_195.00 SS 3847.81 S410S 151.295 S660S 145.749
a 0_225.00 SS 14188.2 S410S 590.626 S660S 488.729
a 0_230.00 SS 13447.3 S410S 573.131 S660S 436.652
a 0_335.00 SS 5902.6 S410S 203.778 S660S 224.486
a 0_340.00 SS 5363.59 S410S 158.351 S660S 152.919
a 10_228.15 SS 9757.32 S410S 384.785 S660S 319.131
a 20_206.31 SS 5420.06 S410S 163.404 S660S 202.546
a 25_210.14 SS 17427.7 S410S 552.619 S660S 436.263
a 30_174.00 SS 12414 S410S 515.057 S660S 415.021
a 30_179.80 SS 8488.38 S410S 390.507 S660S 309.43
a 30_197.20 SS 11576.4 S410S 413.496 S660S 363.187
a 30_203.00 SS 14081.2 S410S 509.675 S660S 419.961
a 35_176.90 SS 11854 S410S 487.746 S660S 382.598
a 35_183.00 SS 11038.2 S410S 406.169 S660S 411.138
a 35_189.10 SS 13943.2 S410S 388.517 S660S 350.892
a 35_195.20 SS 18716.3 S410S 620.53 S660S 467.934
a 35_201.30 SS 14460.3 S410S 540.694 S660S 454.077
a 40_176.58 SS 11690.2 S410S 467.808 S660S 362.09
a 40_183.12 SS 13568.8 S410S 450.944 S660S 407.06
a 40_189.66 SS 13672.3 S410S 384.695 S660S 325.271
a 40_196.20 SS 17027.9 S410S 637.187 S660S 464.193
a 40_202.74 SS 9759.11 S410S 373.764 S660S 306.341
a 45_155.10 SS 7665.02 S410S 310.381 S660S 349.403
a 45_169.20 SS 9928.7 S410S 377.528 S660S 315.615
a 45_176.25 SS 14385.1 S410S 606.342 S660S 462.595
a 45_183.30 SS 15021.8 S410S 542.4 S660S 493.256
a 45_190.35 SS 9408.79 S410S 336.003 S660S 296.526
a 45_197.40 SS 8605.28 S410S 323.51 S660S 246.648
a 45_21.15 SS 5213.22 S410S 164.045 S660S 173.727
a 50_132.94 SS 9701.31 S410S 306.767 S660S 356.388
a 50_140.76 SS 11804.6 S410S 407.786 S660S 285.041
a 50_148.58 SS 12303.3 S410S 323.894 S660S 310.548
