a 0_0 S410S 154.41 S660S 227.014
a 0_105.00 S410S 155.71 S660S 228.714
a 0_120.00 S410S 154.51 S660S 228.114
a 0_135.00 S410S 154.91 S660S 228.514
a 0_165.00 S410S 157.81 S660S 229.714
a 0_180.00 S410S 158.41 S660S 228.814
a 0_195.00 S410S 157.11 S660S 228.114
a 0_210.00 S410S 157.21 S660S 227.814
a 0_225.00 S410S 157.21 S660S 227.114
a 0_240.00 S410S 157.31 S660S 227.014
a 0_255.00 S410S 156.31 S660S 226.614
a 0_270.00 S410S 155.11 S660S 227.814
a 0_285.00 S410S 154.91 S660S 228.214
a 0_300.00 S410S 157.51 S660S 229.914
a 0_315.00 S410S 156.81 S660S 228.714
a 0_330.00 S410S 156.21 S660S 228.214
a 0_345.00 S410S 155.71 S660S 227.214
a 0_60.00 S410S 155.31 S660S 226.714
a 0_75.00 S410S 155.81 S660S 226.914
a 0_90.00 S410S 155.21 S660S 226.514
a 15_109.55 S410S 156.61 S660S 229.014
a 15_125.20 S410S 155.61 S660S 230.114
a 15_140.85 S410S 156.21 S660S 232.014
a 15_172.15 S410S 158.21 S660S 228.614
a 15_187.80 S410S 158.01 S660S 228.114
a 15_203.45 S410S 158.11 S660S 227.014
a 15_219.10 S410S 158.01 S660S 227.514
a 15_234.75 S410S 158.01 S660S 227.614
a 15_250.40 S410S 157.21 S660S 226.214
a 15_266.05 S410S 156.51 S660S 226.514
a 15_297.35 S410S 156.91 S660S 227.014
a 15_313.00 S410S 157.11 S660S 227.314
a 15_328.65 S410S 156.81 S660S 227.314
a 15_344.30 S410S 154.61 S660S 226.514
a 15_46.95 S410S 152.109 S660S 225.214
a 30_102.84 S410S 157.01 S660S 229.314
a 30_119.98 S410S 156.61 S660S 229.914
a 30_137.12 S410S 156.31 S660S 230.414
a 30_154.26 S410S 157.21 S660S 228.114
a 30_171.40 S410S 157.81 S660S 228.214
a 30_188.54 S410S 157.71 S660S 228.014
a 30_205.68 S410S 157.71 S660S 227.414
a 30_222.82 S410S 158.31 S660S 227.614
a 30_239.96 S410S 158.21 S660S 227.214
a 30_257.10 S410S 156.91 S660S 226.514
a 30_325.66 S410S 156.31 S660S 226.814
a 30_342.80 S410S 154.91 S660S 226.314
a 45_0 S410S 155.11 S660S 227.314
a 45_105.85 S410S 157.21 S660S 228.314
a 45_127.02 S410S 156.51 S660S 229.414
a 45_148.19 S410S 156.51 S660S 228.614
a 45_169.36 S410S 156.51 S660S 227.514
a 45_190.53 S410S 157.11 S660S 227.714
a 45_21.17 S410S 155.31 S660S 227.614
a 45_211.70 S410S 157.71 S660S 227.514
a 45_232.87 S410S 158.41 S660S 227.614
a 45_254.04 S410S 157.21 S660S 227.214
a 45_275.21 S410S 158.11 S660S 228.214
a 45_317.55 S410S 154.11 S660S 224.114
a 45_338.72 S410S 153.81 S660S 224.614
a 45_42.34 S410S 154.41 S660S 227.114
a 45_63.51 S410S 155.81 S660S 228.414
a 45_84.68 S410S 156.81 S660S 228.114
a 60_0 S410S 154.71 S660S 225.514
a 60_120.00 S410S 156.41 S660S 229.414
a 60_150.00 S410S 155.81 S660S 228.214
a 60_180.00 S410S 155.91 S660S 227.214
a 60_210.00 S410S 156.91 S660S 227.314
a 60_240.00 S410S 156.81 S660S 227.114
a 60_270.00 S410S 157.21 S660S 227.614
a 60_30.00 S410S 154.41 S660S 226.114
a 60_300.00 S410S 155.01 S660S 225.014
a 60_330.00 S410S 154.11 S660S 223.914
a 60_60.00 S410S 155.11 S660S 226.114
a 60_90.00 S410S 155.71 S660S 226.614
a 75_0 S410S 154.41 S660S 223.914
a 75_120.00 S410S 155.61 S660S 226.614
a 75_180.00 S410S 155.81 S660S 226.314
a 75_240.00 S410S 156.31 S660S 226.514
a 75_300.00 S410S 155.21 S660S 224.814
a 75_60.00 S410S 155.11 S660S 225.314
a 90_0 S410S 154.61 S660S 224.514
a n15_156.50 S410S 156.21 S660S 229.014
a n15_172.15 S410S 157.91 S660S 230.014
a n15_187.80 S410S 158.01 S660S 228.614
a n15_203.45 S410S 157.41 S660S 227.914
a n15_219.10 S410S 157.11 S660S 227.514
a n15_234.75 S410S 156.91 S660S 227.214
a n15_281.70 S410S 155.01 S660S 228.514
a n15_297.35 S410S 157.21 S660S 229.714
a n15_313.00 S410S 157.01 S660S 228.814
a n15_328.65 S410S 156.41 S660S 228.114
a n15_344.30 S410S 156.51 S660S 227.714
a n15_46.95 S410S 155.71 S660S 226.714
a n15_62.60 S410S 156.31 S660S 227.514
a n15_78.25 S410S 156.01 S660S 227.214
a n15_93.90 S410S 155.61 S660S 226.714
a n30_102.84 S410S 156.21 S660S 227.114
a n30_205.68 S410S 158.41 S660S 227.614
a n30_222.82 S410S 157.51 S660S 227.514
a n30_239.96 S410S 158.01 S660S 227.414
a n30_325.66 S410S 156.21 S660S 228.114
a n30_51.42 S410S 156.01 S660S 226.714
a n30_68.56 S410S 156.31 S660S 227.714
a n30_85.70 S410S 156.51 S660S 227.114
a n45_105.85 S410S 156.01 S660S 227.614
a n45_211.70 S410S 158.21 S660S 227.514
a n45_232.87 S410S 157.71 S660S 227.114
a n45_338.72 S410S 157.01 S660S 229.814
a n45_84.68 S410S 156.11 S660S 227.214
a n60_0 S410S 157.31 S660S 229.514
a n60_330.00 S410S 157.11 S660S 229.914
a n60_90.00 S410S 155.11 S660S 226.814
