a n10_215.88 SS 54409.2 S410S 1835.85 S660S 2046.21
a n10_226.16 SS 30373.6 S410S 1030.63 S660S 1052.41
a n10_277.56 SS 38006.4 S410S 1277.66 S660S 1009.02
a n10_287.84 SS 28735.6 S410S 912.744 S660S 648.118
a n10_308.40 SS 35173.9 S410S 1146.32 S660S 1191.65
a n10_318.68 SS 35543.2 S410S 1386.21 S660S 1401.73
a n10_328.96 SS 18024.2 S410S 791.206 S660S 751.497
a n10_339.24 SS 12082.1 S410S 500.809 S660S 471.608
a n10_61.68 SS 8562.24 S410S 295.407 S660S 419.394
a n10_71.96 SS 7885.91 S410S 272.501 S660S 338.983
a n20_201.02 SS 27083.9 S410S 1172.09 S660S 1236.07
a n20_211.60 SS 43763.1 S410S 1435.18 S660S 1738.66
a n20_222.18 SS 36942.1 S410S 1056.88 S660S 1409.5
a n20_232.76 SS 19310.8 S410S 580.344 S660S 795.742
a n20_285.66 SS 22257.1 S410S 701.889 S660S 650.738
a n20_317.40 SS 17802.2 S410S 656.313 S660S 721.063
a n20_327.98 SS 10354.4 S410S 388.237 S660S 362.972
a n20_52.90 SS 7143.77 S410S 284.371 S660S 367.674
a n20_63.48 SS 10449.3 S410S 366.963 S660S 501.579
a n30_220.59 SS 14625.2 S410S 398.104 S660S 578.233
a n30_92.88 SS 5577.31 S410S 200.445 S660S 216.945
a n40_218.45 SS 10816 S410S 416.391 S660S 369.307
a n60_320.00 SS 16151.6 S410S 623.353 S660S 475.147
a n60_340.00 SS 15893 S410S 615.677 S660S 455.702
b 0_110.00 SS 2558.37 S410S 91.836 S660S 93.354
b 0_130.00 SS 3103.04 S410S 96.371 S660S 88.261
b 0_160.00 SS 4646.16 S410S 157.676 S660S 181.751
b 0_170.00 SS 5813.75 S410S 189.207 S660S 200.688
b 0_240.00 SS 9792.05 S410S 381.03 S660S 285.945
b 0_260.00 SS 6760.95 S410S 223.622 S660S 181.524
b 0_270.00 SS 6719.18 S410S 237.326 S660S 205.629
b 0_290.00 SS 6977.86 S410S 211.27 S660S 139.92
b 0_50.00 SS 4840.42 S410S 147.081 S660S 149.203
b 0_60.00 SS 4586.87 S410S 125.361 S660S 177.194
b 0_90.00 SS 3819.07 S410S 150.614 S660S 156.614
b 10_10.28 SS 3397.28 S410S 129.644 S660S 149.409
b 10_102.80 SS 3355.48 S410S 132.753 S660S 128.34
b 10_113.08 SS 4159.81 S410S 153.603 S660S 170.907
b 10_133.64 SS 7167.88 S410S 232.121 S660S 183.325
b 10_143.92 SS 5668.6 S410S 186.898 S660S 244.516
b 10_174.76 SS 5203.33 S410S 213.125 S660S 188.902
b 10_20.56 SS 2661.7 S410S 116.039 S660S 113.192
b 10_205.60 SS 6146.17 S410S 234.528 S660S 191.324
b 10_257.00 SS 6585.88 S410S 218.653 S660S 244.991
b 10_277.56 SS 5931.79 S410S 183.022 S660S 203.5
b 10_287.84 SS 5015.01 S410S 131.346 S660S 149.984
b 10_298.12 SS 5033.63 S410S 122.412 S660S 164.19
b 10_308.40 SS 8678.18 S410S 257.87 S660S 363.529
b 10_318.68 SS 12427.9 S410S 498.122 S660S 579.615
b 10_339.24 SS 6385.88 S410S 215.257 S660S 219.922
b 10_51.40 SS 3576.53 S410S 141.318 S660S 136.891
b 10_71.96 SS 3978.26 S410S 106.43 S660S 126.911
b 20_105.80 SS 6099.4 S410S 213.002 S660S 215.28
b 20_116.38 SS 7366.72 S410S 199.274 S660S 266.032
b 20_148.12 SS 7070.11 S410S 224.108 S660S 260.313
b 20_190.44 SS 7252.48 S410S 289.455 S660S 255.281
b 20_285.66 SS 3155.72 S410S 114.529 S660S 130.59
b 20_296.24 SS 5479.85 S410S 166.661 S660S 225.894
b 20_306.82 SS 7550.1 S410S 266.714 S660S 334.648
b 20_317.40 SS 8674 S410S 312.294 S660S 416.35
b 20_327.98 SS 8692.08 S410S 335.835 S660S 422.525
b 20_338.56 SS 7323.75 S410S 296.169 S660S 360.27
b 30_104.49 SS 6587.76 S410S 254.526 S660S 187.392
b 30_116.10 SS 8894.09 S410S 315.187 S660S 266.715
b 30_139.32 SS 9208 S410S 256.862 S660S 224.506
b 30_162.54 SS 15702.9 S410S 526.65 S660S 523.635
b 30_220.59 SS 12787.2 S410S 450.476 S660S 330.841
b 30_232.20 SS 8760.83 S410S 321.53 S660S 403.108
b 30_255.42 SS 3727.7 S410S 150.559 S660S 138.831
b 30_325.08 SS 5638.43 S410S 205.923 S660S 225.714
b 30_336.69 SS 8376.75 S410S 309.18 S660S 336.318
b 30_348.30 SS 4508.5 S410S 159.666 S660S 133.747
b 40_0 SS 3773.42 S410S 132.788 S660S 124.565
b 40_102.80 SS 6125.52 S410S 250.435 S660S 164.474
b 40_231.30 SS 7786.12 S410S 305.389 S660S 344.688
b 40_321.25 SS 8601.35 S410S 306.711 S660S 268.034
b 40_334.10 SS 6239.43 S410S 232.901 S660S 202.573
b 40_77.10 SS 5121.95 S410S 205.342 S660S 204.589
b 40_89.95 SS 6238.06 S410S 241.217 S660S 229.292
b 50_109.55 SS 7287.06 S410S 247.22 S660S 219.814
b 50_219.10 SS 7384.54 S410S 230.842 S660S 248.727
b 50_266.05 SS 4208.5 S410S 153.959 S660S 144.72
b 50_281.70 SS 4432.56 S410S 162.482 S660S 166.263
b 50_313.00 SS 12559.5 S410S 460.871 S660S 403.243
b 50_328.65 SS 10509.9 S410S 420.018 S660S 400.526
b 50_344.30 SS 4167 S410S 146.141 S660S 146.42
b 50_46.95 SS 8360.57 S410S 329.291 S660S 366.475
b 50_62.60 SS 6288.98 S410S 220.521 S660S 206.473
b 50_93.90 SS 4230.06 S410S 166.093 S660S 166.035
b 60_300.00 SS 6414.83 S410S 218.97 S660S 181.203
b 70_0 SS 8002.08 S410S 289.966 S660S 228.384
b 70_120.00 SS 10323.5 S410S 386.811 S660S 381.301
b 70_210.00 SS 8016.52 S410S 312.317 S660S 211.957
b 70_30.00 SS 8177.53 S410S 311.714 S660S 276.466
b 70_300.00 SS 7866.13 S410S 300.145 S660S 259.496
b 70_330.00 SS 8833.96 S410S 359.105 S660S 295.584
b 80_120.00 SS 12820.8 S410S 373.571 S660S 280.67
b 80_180.00 SS 8795.77 S410S 287.418 S660S 249.449
b 80_60.00 SS 17486 S410S 511.701 S660S 405.025
b 90_0 SS 14709.6 S410S 420.843 S660S 381.375
b n10_164.48 SS 9143.68 S410S 211.06 S660S 275.027
b n10_174.76 SS 9814 S410S 338.432 S660S 282.239
b n10_185.04 SS 6656.63 S410S 251.81 S660S 256.686
b n10_236.44 SS 14307.9 S410S 512.122 S660S 463.43
b n10_298.12 SS 16071.5 S410S 399.54 S660S 392.463
b n10_349.52 SS 4548.2 S410S 173.944 S660S 152.821
b n10_51.40 SS 5061.37 S410S 149.578 S660S 194.001
b n10_82.24 SS 5218.59 S410S 216.812 S660S 184.897
b n10_92.52 SS 4355.37 S410S 193.136 S660S 180.6
b n20_243.34 SS 4705.13 S410S 145.693 S660S 194.757
b n20_275.08 SS 21110.1 S410S 773.359 S660S 623.48
b n20_306.82 SS 11987.4 S410S 372.736 S660S 453.141
b n20_349.14 SS 3355.88 S410S 127.338 S660S 106.974
b n20_74.06 SS 7155.55 S410S 216.084 S660S 270.384
b n20_84.64 SS 4777.74 S410S 176.932 S660S 185.178
b n20_95.22 SS 4489.56 S410S 183.549 S660S 208.759
b n30_197.37 SS 6183.68 S410S 251.875 S660S 289.701
b n30_208.98 SS 8172.87 S410S 287.206 S660S 311.224
b n30_232.20 SS 8773.7 S410S 257.426 S660S 325.614
b n30_325.08 SS 4139 S410S 179.038 S660S 181.935
b n30_336.69 SS 5096.55 S410S 213.768 S660S 179.679
b n30_34.83 SS 3563.2 S410S 124.753 S660S 154.972
b n30_348.30 SS 3397.64 S410S 111.823 S660S 83.362
b n30_58.05 SS 4390.22 S410S 173.883 S660S 178.637
b n30_69.66 SS 5227.87 S410S 148.841 S660S 196.054
b n30_81.27 SS 4981.14 S410S 155.942 S660S 160.356
b n40_102.80 SS 5141.3 S410S 187.639 S660S 195.425
b n40_115.65 SS 3132.29 S410S 124.727 S660S 109.814
b n40_205.60 SS 9282.89 S410S 314.191 S660S 322.88
b n40_231.30 SS 6281.77 S410S 220.874 S660S 224.688
b n40_38.55 SS 3889.34 S410S 156.271 S660S 155.568
b n40_64.25 SS 3320.73 S410S 97.296 S660S 108.951
b n40_89.95 SS 4567.18 S410S 174.139 S660S 188.65
b n50_203.45 SS 6072.95 S410S 204.415 S660S 249.184
b n50_219.10 SS 8923.84 S410S 337.107 S660S 330.308
b n50_234.75 SS 6645.15 S410S 272.089 S660S 261.162
b n50_328.65 SS 16904.8 S410S 638.782 S660S 469.903
b n50_344.30 SS 15947 S410S 631.251 S660S 457.938
b n60_200.00 SS 5053.37 S410S 170.251 S660S 191.563
b n60_220.00 SS 6506.89 S410S 260.388 S660S 243.417
c 0_10.00 SS 4101.04 S410S 127.509 S660S 109.409
c 0_120.00 SS 2442.79 S410S 85.07 S660S 73.824
c 0_140.00 SS 3161.8 S410S 93.636 S660S 74.971
c 0_150.00 SS 2758.79 S410S 105.759 S660S 108.102
c 0_250.00 SS 5235.03 S410S 193.387 S660S 109.393
c 0_40.00 SS 3942.75 S410S 80.707 S660S 112.122
c 0_70.00 SS 4602.5 S410S 157.288 S660S 181.87
c 0_80.00 SS 5573.21 S410S 172.358 S660S 184.53
c 10_0 SS 4413.5 S410S 139.928 S660S 151.788
c 10_123.36 SS 4899.11 S410S 168.301 S660S 136.289
c 10_154.20 SS 3624.7 S410S 162.695 S660S 147.876
c 10_164.48 SS 3578.68 S410S 143.272 S660S 95.978
c 10_267.28 SS 3556.4 S410S 141.068 S660S 143.309
c 10_41.12 SS 1416.7 S410S 59.031 S660S 58.749
c 10_82.24 SS 4065.99 S410S 100.18 S660S 140.443
c 20_10.58 SS 4116.43 S410S 132.248 S660S 155.84
c 20_169.28 SS 8051.02 S410S 369.42 S660S 314.664
c 20_275.08 SS 2050.75 S410S 90.224 S660S 62.887
c 20_349.14 SS 3407.61 S410S 111.197 S660S 116.423
c 30_150.93 SS 5192.17 S410S 168.689 S660S 156.683
c 30_278.64 SS 2096.1 S410S 94.923 S660S 76.824
c 30_290.25 SS 2065.92 S410S 84.179 S660S 87.35
c 30_58.05 SS 2392.58 S410S 73.952 S660S 83.363
c 30_69.66 SS 2884.02 S410S 93.374 S660S 95.303
c 30_81.27 SS 3809.98 S410S 147.559 S660S 137.907
c 30_92.88 SS 3060.81 S410S 112.585 S660S 104.399
c 40_218.45 SS 5098.08 S410S 203.997 S660S 132.375
c 40_257.00 SS 3261.76 S410S 122.915 S660S 124.677
c 40_269.85 SS 3406.71 S410S 122.384 S660S 119.545
c 40_282.70 SS 2313.97 S410S 84.335 S660S 82.199
c 40_346.95 SS 3725.37 S410S 135.763 S660S 111.364
c 50_234.75 SS 4710.3 S410S 161.22 S660S 139.869
c 50_250.40 SS 3985.36 S410S 121.134 S660S 127.527
c 50_297.35 SS 3805.08 S410S 115.371 S660S 105.751
c 50_78.25 SS 3588.26 S410S 132.393 S660S 120.214
c n10_0 SS 5695.93 S410S 196.863 S660S 185.811
c n10_133.64 SS 3616.06 S410S 123.55 S660S 103.322
c n10_20.56 SS 2672.87 S410S 90.732 S660S 83.281
c n10_30.84 SS 4008.06 S410S 83.745 S660S 121.247
c n10_41.12 SS 5371.63 S410S 96.68 S660S 188.71
c n20_105.80 SS 3568.35 S410S 131.251 S660S 129.671
c n20_148.12 SS 6400.67 S410S 176.957 S660S 130.49
c n20_158.70 SS 6521.23 S410S 173.557 S660S 144.096
