a 0_0 SS 12161.6 S410S 381.035 S660S 405.975
a 0_105.00 SS 7136.38 S410S 254.397 S660S 240.791
a 0_120.00 SS 6579.03 S410S 206.467 S660S 169.758
a 0_135.00 SS 6999.91 S410S 206.863 S660S 176.291
a 0_165.00 SS 13024.5 S410S 415.881 S660S 441.828
a 0_180.00 SS 18020.3 S410S 687.011 S660S 611.985
a 0_195.00 SS 55255.6 S410S 2009.93 S660S 1835.13
a 0_210.00 SS 86827.7 S410S 3085.64 S660S 2995.86
a 0_225.00 SS 57647.4 S410S 2157.71 S660S 1881.35
a 0_240.00 SS 32692.4 S410S 1314.78 S660S 1045.84
a 0_255.00 SS 13753.8 S410S 481.138 S660S 375.817
a 0_270.00 SS 24933.3 S410S 827.977 S660S 598.801
a 0_285.00 SS 32074.6 S410S 1035.74 S660S 722.714
a 0_300.00 SS 26966 S410S 800.571 S660S 734.944
a 0_315.00 SS 51874.9 S410S 1891.3 S660S 1911.59
a 0_330.00 SS 36043.2 S410S 1460.16 S660S 1371.81
a 0_345.00 SS 20294 S410S 709.655 S660S 727.627
a 0_60.00 SS 10701.9 S410S 322.081 S660S 438.784
a 0_75.00 SS 11703.1 S410S 368.56 S660S 432.64
a 0_90.00 SS 8399.07 S410S 308.577 S660S 274.252
a 15_109.55 SS 11545.8 S410S 368.476 S660S 412.274
a 15_125.20 SS 18113.8 S410S 590.439 S660S 515.599
a 15_140.85 SS 18972.3 S410S 624.852 S660S 554.984
a 15_172.15 SS 16180.8 S410S 697.044 S660S 581.554
a 15_187.80 SS 18424.7 S410S 785.629 S660S 676.129
a 15_203.45 SS 37938.4 S410S 1349.17 S660S 1158.52
a 15_219.10 SS 53980.7 S410S 1977.51 S660S 1682.84
a 15_234.75 SS 34549.9 S410S 1294.11 S660S 1273
a 15_250.40 SS 14292.8 S410S 514.637 S660S 581.059
a 15_266.05 SS 9643.09 S410S 330.75 S660S 341.805
a 15_297.35 SS 11649.9 S410S 374.09 S660S 426.153
a 15_313.00 SS 18838 S410S 671.049 S660S 801.17
a 15_328.65 SS 20370.9 S410S 735.529 S660S 869.475
a 15_344.30 SS 13130.7 S410S 456.681 S660S 479.665
a 15_46.95 SS 5407.91 S410S 201.723 S660S 220.965
a 30_102.84 SS 12933.9 S410S 486.138 S660S 380.439
a 30_119.98 SS 20564.7 S410S 730.492 S660S 620.662
a 30_137.12 SS 22394.6 S410S 694.52 S660S 585.395
a 30_154.26 SS 23149.5 S410S 788.578 S660S 790.757
a 30_171.40 SS 50208.1 S410S 1940.17 S660S 1677.34
a 30_188.54 SS 79379.2 S410S 2939.88 S660S 2376.75
a 30_205.68 SS 69148.9 S410S 2424.94 S660S 1881.23
a 30_222.82 SS 38516.4 S410S 1332.21 S660S 1165.79
a 30_239.96 SS 17475.7 S410S 606.685 S660S 819.24
a 30_257.10 SS 9424.25 S410S 348.211 S660S 362.677
a 30_325.66 SS 15689 S410S 575.258 S660S 650.914
a 30_342.80 SS 12911.6 S410S 448.617 S660S 477.542
a 45_0 SS 13338.5 S410S 452.005 S660S 413.966
a 45_105.85 SS 15320.6 S410S 591.113 S660S 442.724
a 45_127.02 SS 46508.5 S410S 1353.38 S660S 1149.52
a 45_148.19 SS 64540 S410S 1936.03 S660S 1850.45
a 45_169.36 SS 91965.6 S410S 3232.74 S660S 3115.58
a 45_190.53 SS 94850.7 S410S 3380.69 S660S 3016.77
a 45_21.17 SS 20993.6 S410S 741.239 S660S 786.536
a 45_211.70 SS 38686.8 S410S 1437.59 S660S 1158.04
a 45_232.87 SS 14129.3 S410S 473.204 S660S 573.253
a 45_254.04 SS 10559.5 S410S 374.456 S660S 402.918
a 45_275.21 SS 7072.34 S410S 265.832 S660S 262.528
a 45_317.55 SS 17371.7 S410S 647.071 S660S 552.757
a 45_338.72 SS 14863.7 S410S 538.024 S660S 502.403
a 45_42.34 SS 17500.7 S410S 636.505 S660S 683.911
a 45_63.51 SS 11114.6 S410S 376.944 S660S 388.203
a 45_84.68 SS 11021 S410S 405.535 S660S 397.888
