0.392_0.68 -224.28 1.96546 -0.494233 0.18274 21.2613 3.6304 361.168 28.4025
0.392_0.85 -219.661 0.764299 -0.619833 0.0967797 68.764 7.59959 865.022 47.934
0.392_1.02 -223.918 3.49294 -0.4191 0.184747 42.5078 7.84291 921.5 47.5767
0.392_1.19 -222.266 3.50665 -0.4027 0.149406 32.9791 6.45225 736.668 41.3235
0.392_1.36 -224.857 1.94769 -0.282633 0.179888 36.0746 7.20349 777.491 49.8273
0.392_1.53 -226.323 6.02915 -0.432467 0.188372 21.4247 4.44653 297.186 20.283
0.392_1.70 -226.518 2.04495 -0.482933 0.0992418 29.2476 4.92176 518.868 33.1084
0.392_1.87 -226.839 0.810147 -0.460233 0.0390096 160.972 14.0396 3039.95 176.589
0.392_2.04 -225.082 1.28843 -0.509767 0.0673757 206.034 15.2355 4011.44 200.109
0.392_2.21 -225.856 0.528082 -0.5803 0.0282225 187.783 19.8268 4908.36 110.507
0.392_2.38 -227.904 0.792149 -0.5601 0.0337963 245.884 20.3075 6492.64 119.908
0.392_2.55 -227.988 2.50028 -0.578833 0.0833885 170.072 16.7631 3423.87 61.593
0.392_2.72 -225.093 3.21364 -0.1328 0.187441 49.3476 6.65987 1014.57 43.3974
0.392_2.89 -223.836 0.559255 -0.522067 0.0477235 148.835 13.9786 2321.92 57.3859
0.392_3.06 -224.987 0.295202 -0.4794 0.0235819 323.251 22.6462 6633.54 92.6963
0.392_3.23 -225.126 0.517745 -0.6412 0.0374339 208.837 18.7498 5013.67 70.0222
0.392_3.40 -223.391 0.359924 -0.5622 0.0224921 217.835 18.8836 4623 77.4032
0.392_3.57 -223.639 0.346129 -0.59 0.026198 538.069 34.2946 17570.3 224.754
0.392_3.74 -223.632 0.291 -0.6093 0.0278827 615.854 33.179 17922.2 243.982
0.392_3.91 -223.768 0.331004 -0.612 0.0215793 331.558 24.0959 6641.6 96.8173
0.392_4.08 -222.846 0.413289 -0.5433 0.0220539 330.501 20.2658 4934.46 83.7457
0.392_4.25 -221.714 0.543688 -0.512733 0.0246508 242.382 16.3383 3507.01 91.2095
0.392_4.42 -222.541 0.592065 -0.479667 0.0862335 156.702 13.481 2642.16 86.4593
0.392_4.59 -221.404 1.6099 -0.648833 0.0704294 52.1127 9.67962 1674.42 58.8222
0.392_4.76 -221.65 2.13002 -0.446967 0.0903737 50.649 9.00982 1224.54 65.277
0.392_4.93 -221.667 0.970288 -0.479433 0.0644661 59.7089 7.05346 1074.49 53.7452
0.392_5.10 -222.888 0.653681 -0.446267 0.0643086 144.363 12.1791 2118.72 64.821
0.392_5.27 -221.939 0.598893 -0.5513 0.0399947 156.871 13.8636 2479.25 65.8198
0.392_5.44 -222.424 1.52609 -0.599 0.0480486 138.911 14.0108 2885.55 107.117
0.392_5.61 -221.29 1.11053 -0.590633 0.0375437 234.703 14.7129 3892.67 108.926
0.392_5.78 -221.872 0.77017 -0.5499 0.030317 296.027 18.2175 4650.09 77.4553
0.392_5.95 -220.817 0.636991 -0.501433 0.0270582 164.304 10.5907 2459.12 67.8664
0.523_0 -220.659 3.74908 -0.5071 0.129593 95.535 8.53804 2086.69 108.91
0.523_0.19 -218.771 2.63553 -0.597933 0.116496 83.6207 9.56278 1901.42 84.0916
0.523_0.38 -226.737 0.830556 -0.5411 0.0388028 62.2718 7.32244 1240.24 50.9017
0.523_0.57 -226.07 2.85091 -0.424733 0.108361 48.3819 7.00528 812.494 32.9106
0.523_0.76 -237.271 10.1747 -0.5898 0.0594634 60.0597 8.48076 1170.36 38.3375
0.523_0.95 -220.607 2.28829 -0.649433 0.0698227 75.5196 10.0505 1184.24 42.1772
0.523_1.14 -224.739 2.02149 -0.538767 0.0778289 65.1673 9.60611 1045.68 41.9256
0.523_1.33 -226.287 1.65963 -0.3666 0.0993041 55.2239 9.16592 1050.41 57.8756
0.523_1.52 -223.986 2.39246 -0.439967 0.0950715 40.3474 8.34591 688.536 37.9157
0.523_1.71 -225.197 1.81692 -0.501467 0.0902872 68.9208 11.0461 1367.75 43.6067
0.523_1.90 -226.592 1.33849 -0.447167 0.0891383 167.751 16.3176 3821.35 183.345
0.523_2.09 -228.874 1.76303 -0.388167 0.106803 142.268 13.4165 2684.06 109.691
0.523_2.28 -226.432 0.454402 -0.581067 0.022642 145.256 15.088 3422.76 85.6873
0.523_2.47 -224.789 0.749567 -0.643433 0.0435325 128.083 12.2919 3199.56 73.6801
0.523_2.66 -227.104 1.80103 -0.428633 0.156846 60.9032 10.5254 1636.82 56.6876
0.523_2.85 -224.22 0.386307 -0.512067 0.0332796 289.046 24.6677 6639.55 86.1659
0.523_3.04 -224.62 0.1861 -0.487133 0.0193662 710.884 35.1133 18578.4 151.732
0.523_3.23 -224.93 0.269085 -0.583 0.0464973 542.051 30.3884 13032.1 135.304
0.523_3.42 -224.346 0.254344 -0.5643 0.0223482 716.986 36.6189 20885 224.642
0.523_3.61 -224.286 0.276466 -0.648567 0.0300624 751.575 42.6597 24162 267.618
0.523_3.80 -223.057 0.579906 -0.6783 0.0223094 185.823 19.3182 5431.64 97.8062
0.523_3.99 -223.006 1.14422 -0.588667 0.05419 189.848 14.2823 3255.64 76.0281
0.523_4.18 -222.23 1.84816 -0.566833 0.0821562 300.227 17.1818 4324.89 80.503
0.523_4.37 -223.592 0.939663 -0.437233 0.0495998 126.22 10.5167 2066.82 80.1555
0.523_4.56 -223.069 3.06107 -0.467233 0.196401 54.5016 8.82921 1454.62 64.5495
0.523_4.75 -225.27 2.75856 -0.4781 0.224447 50.9199 9.26927 1295.81 65.0316
0.523_4.94 -224.082 2.07164 -0.466567 0.1327 37.9827 6.1889 804.601 46.8702
0.523_5.13 -223.823 1.31675 -0.417567 0.0554546 70.2314 8.11812 1026.71 58.717
0.523_5.32 -222.044 0.586578 -0.558467 0.0299708 97.19 13.6407 2374.08 64.3359
0.523_5.51 -221.41 1.40888 -0.552233 0.131032 56.0944 8.09976 1356.99 90.4023
0.523_5.70 -221.033 3.71606 -0.639 0.101683 93.8327 11.0523 2000.99 59.5732
0.523_5.89 -220.153 1.00484 -0.586233 0.0413233 222.743 16.53 4556.99 103.438
0.654_0 -227.133 4.56563 -0.3981 0.144759 55.739 7.30852 1111.99 59.093
0.654_0.22 -220.79 1.65295 -0.675067 0.0407201 90.4104 11.17 2333.13 91.6378
0.654_0.44 -226.705 0.805238 -0.481867 0.0289583 92.4314 9.01266 1969.98 127.289
0.654_0.66 -237.133 7.09995 -0.220533 0.266639 31.0133 5.3203 603.839 28.8985
0.654_0.88 -229.771 4.3447 -0.408267 0.150576 48.5907 8.42078 654.78 31.2981
0.654_1.10 -223.569 2.04771 -0.5534 0.0772112 84.0655 8.86719 1148.65 48.8545
0.654_1.32 -224.83 0.358896 -0.4919 0.0306951 138.7 13.7746 2339.01 74.549
0.654_1.54 -224.863 0.398478 -0.5377 0.0251285 160.217 15.2865 2469.41 54.2397
0.654_1.76 -223.79 0.519102 -0.591133 0.0295181 110.537 15.3015 2335.91 65.8651
0.654_1.98 -225.831 1.49664 -0.5276 0.0810994 100.133 14.7816 2575.12 70.074
0.654_2.20 -225.85 0.622292 -0.536667 0.038426 160.904 18.386 3740.59 82.2464
0.654_2.42 -224.346 0.709618 -0.5057 0.054267 171.187 15.8944 3959.69 94.5819
0.654_2.64 -224.008 0.390338 -0.4935 0.0423251 264.244 18.6528 5107.01 116.66
0.654_2.86 -223.886 0.335807 -0.558833 0.0324598 429.698 28.7089 10329.8 126.223
0.654_3.08 -224.451 0.196823 -0.5349 0.0224601 897.292 39.3584 22964 205.795
0.654_3.30 -224.689 0.200461 -0.569767 0.0233555 869.29 38.9268 23867.1 223.714
