file,lat,lon,410pred,410err,410amp,410qual
20070130A.macquarie.115A.BHT,32.7005996704,-112.227897644,-156.23105390700002,0.11472885650499999,0.20146665693,0.9075
20070130A.macquarie.116A.BHT,32.5617980957,-111.704200745,-157.19005456,0.23301243753400003,0.17214054261599998,0.9775
20070130A.macquarie.A08A.BHT,48.9533996582,-119.272499084,-152.766257626,0.094940388208,0.039820206444,0.7225
20070130A.macquarie.A10A.BHT,48.981300354,-117.558601379,-153.418764871,0.10410336454399999,0.043354892397,0.8175
20070130A.macquarie.A12A.BHT,48.9338989258,-115.652603149,-154.938160526,0.0958478253668,0.051021507704600004,0.6675
20070130A.macquarie.A13A.BHT,48.9329986572,-114.413497925,-156.753302766,0.05796650390409999,0.0618993165688,0.68
20070130A.macquarie.AGMN.BHT,48.2976989746,-95.8619003296,-156.842972609,0.13603603924799998,0.0741424178766,0.675
20070130A.macquarie.ANTO.BHT,39.8680000305,32.7933998108,-155.00901981,0.113912411001,0.08174104926310001,0.6575
20070130A.macquarie.B12A.BHT,48.4693984985,-115.588897705,-154.10528832100002,0.126946163826,0.0562442417252,0.955
20070130A.macquarie.BAR.BHT,32.6800498962,-116.672149658,-149.976757247,0.12329229777999999,0.10019458719499999,0.78
20070130A.macquarie.BDM.BHT,37.9539718628,-121.865539551,-150.74430638200002,0.321598310612,0.07180494126569999,0.6075
20070130A.macquarie.BEL.BHT,34.0005989075,-115.998199463,-149.008845194,0.0852522330467,0.128717645494,0.61
20070130A.macquarie.BFO.BHT,48.3301010132,8.32960033417,-163.14330251,0.06318135989849999,0.0762477702097,0.65
20070130A.macquarie.BILL.BHT,68.0652999878,166.453094482,-156.366690894,0.10656963938200001,0.11174680273,0.79
20070130A.macquarie.C08A.BHT,47.7849006653,-119.045402527,-151.362833623,0.152506679709,0.0691731401396,0.85
20070130A.macquarie.C10A.BHT,47.8191986084,-117.307701111,-153.58008989,0.138806636036,0.0400572740276,0.705
20070130A.macquarie.C13A.BHT,47.6795005798,-114.573501587,-156.091160901,0.0727910642397,0.0564594453588,0.6375
20070130A.macquarie.C14A.BHT,47.768699646,-113.746803284,-156.777343826,0.0417165986982,0.08072308793289999,0.6875
20070130A.macquarie.CAKM.BHT,40.0149993896,37.3670005798,-152.643338882,0.233028011298,0.0635745768743,0.6575
20070130A.macquarie.CBKS.BHT,38.813999176,-99.7373962402,-158.771884864,0.117215025317,0.0547674250294,0.65
20070130A.macquarie.CLTB.BHT,37.577999115,13.2159996033,-157.620401656,0.0734323693,0.15189059387,0.8825
20070130A.macquarie.CM12.BHT,4.48099994659,11.6339998245,-154.635652574,0.104890515138,0.10615423186899998,0.765
20070130A.macquarie.CMB.BHT,38.0345497131,-120.386512756,-152.5104543,0.1914727762,0.0717724529572,0.8825
20070130A.macquarie.CVS.BHT,38.3452606201,-122.458396912,-152.492019263,0.18704480422400002,0.0703422090213,0.7575
20070130A.macquarie.D05A.BHT,47.1880989075,-121.988800049,-159.176124278,0.138451409637,0.0687284364193,0.645
20070130A.macquarie.D13A.BHT,47.0942993164,-114.458702087,-154.92665498600002,0.170336330479,0.054186494763000005,0.7675
20070130A.macquarie.D14A.BHT,47.0816001892,-113.506202698,-154.409006584,0.0997210478387,0.0667241453565,0.855
20070130A.macquarie.E050.BHT,46.768901825,-122.091598511,-158.662341423,0.194406341474,0.0998116224828,0.6475
20070130A.macquarie.E10A.BHT,46.4850006104,-117.110198975,-150.853043984,0.162010549782,0.06349351788970001,0.74
20070130A.macquarie.E13A.BHT,46.4422988892,-114.18800354,-153.043939529,0.11511342845599999,0.039285709814199994,0.7025
20070130A.macquarie.E14A.BHT,46.4161987305,-113.492599487,-155.26678107,0.150901212589,0.067377210215,0.7775
20070130A.macquarie.ELFS.BHT,40.6183013916,-120.727897644,-159.059442315,0.16112228867999998,0.0578156839575,0.84
20070130A.macquarie.F05A.BHT,45.8838996887,-121.45880127,-162.997450111,0.144751183687,0.0812241038744,0.865
20070130A.macquarie.F06A.BHT,45.7663993835,-120.781700134,-157.530398738,0.185653588429,0.0691314854183,0.645
20070130A.macquarie.F11A.BHT,45.8883018494,-116.154899597,-151.399373788,0.120752228015,0.045822856941599995,0.6575
20070130A.macquarie.F13A.BHT,45.7892990112,-114.331703186,-152.987388342,0.103460223223,0.0412632150706,0.6675
20070130A.macquarie.FARB.BHT,37.6978187561,-123.001098633,-154.750427306,0.11556251054700001,0.0668620889919,0.8
20070130A.macquarie.FRB.BHT,63.7468986511,-68.5450973511,-161.751190427,0.108144144222,0.0933391645608,0.7925
20070130A.macquarie.FUR.BHT,36.4671897888,-116.863220215,-155.789006901,0.12090248830999999,0.147191749317,0.7775
20070130A.macquarie.FURI.BHT,8.8951997757,38.6797981262,-160.42079163100001,0.115224304716,0.0623836082558,0.6925
20070130A.macquarie.G15A.BHT,45.1660003662,-112.488700867,-153.070201491,0.118233995969,0.06406576804769999,0.8725
20070130A.macquarie.GMR.BHT,34.7845687866,-115.659942627,-152.281658175,0.118792858145,0.153395714303,0.885
20070130A.macquarie.H05A.BHT,44.6473007202,-121.227096558,-157.574436931,0.16908989750599998,0.0672777892269,0.7075
20070130A.macquarie.HATC.BHT,40.8161010742,-121.461196899,-151.507185365,0.32988924055,0.0606135599726,0.8625
20070130A.macquarie.HEC.BHT,34.8293991089,-116.334999084,-152.974007594,0.049198044113300005,0.12046136018300001,0.6075
20070130A.macquarie.HIA.BHT,49.270401001,119.741401672,-163.187509517,0.158319358066,0.0729727136495,0.66
20070130A.macquarie.I02A.BHT,44.0035018921,-123.829902649,-157.81420971,0.200901174749,0.046680706207999995,0.6
20070130A.macquarie.I05A.BHT,44.1626014709,-121.267501831,-155.8524868,0.0732113502702,0.0705554780084,0.665
20070130A.macquarie.I07A.BHT,44.0820007324,-119.504203796,-155.12568695299998,0.09715523815739999,0.04469132967119999,0.755
20070130A.macquarie.IRM.BHT,34.1573791504,-115.145126343,-150.951191299,0.057539157925500004,0.09381047185960001,0.6725
20070130A.macquarie.J06A.BHT,43.251499176,-120.152801514,-157.665378904,0.12124928213500001,0.068948524875,0.8325
20070130A.macquarie.K01A.BHT,42.8087997437,-124.469200134,-154.939314994,0.434775885524,0.057894386241,0.935
20070130A.macquarie.K05A.BHT,42.7257995605,-120.8934021,-156.749967441,0.22174369731600002,0.0579890140593,0.9175
20070130A.macquarie.K09A.BHT,42.6996002197,-117.725097656,-149.54251632700002,0.0886342379186,0.11948001134899999,0.85
20070130A.macquarie.KCC.BHT,37.3236312866,-119.318702698,-153.238995268,0.171274346677,0.104740671317,0.83
20070130A.macquarie.KHC.BHT,49.1309013367,13.5782003403,-153.384187494,0.234515569978,0.0818339815137,0.71
20070130A.macquarie.L07A.BHT,42.018699646,-119.339797974,-154.475215902,0.23226431577599999,0.040068029252199995,0.65
20070130A.macquarie.L09A.BHT,42.0191993713,-117.666702271,-155.01413708200002,0.104270798586,0.06712868784130001,0.91
20070130A.macquarie.L11A.BHT,42.1669006348,-115.754096985,-158.68588421200002,0.12742475506200002,0.0448532236255,0.635
20070130A.macquarie.LKWY.BHT,44.5652008057,-110.400001526,-155.57722466299998,0.13164814303300001,0.0701851494732,0.7925
20070130A.macquarie.LRL.BHT,35.4795417786,-117.682121277,-150.782356972,0.134909373999,0.07287066194899999,0.6775
20070130A.macquarie.M01C.BHT,41.8473014832,-124.12210083,-154.535307117,0.0833060073872,0.060431211358599995,0.65
20070130A.macquarie.M06C.BHT,41.20470047,-120.477203369,-158.729568113,0.127983583786,0.0502434704177,0.6375
20070130A.macquarie.MA11.BHT,18.4270992279,-102.34400177,-154.359299838,0.297617649739,0.0607223606936,0.6025
20070130A.macquarie.MA2.BHT,59.5755996704,150.770004272,-150.590433144,0.25941127194200003,0.106334440386,0.7325
20070130A.macquarie.MA36.BHT,19.3593997955,-104.893203735,-158.67712771799998,0.114787422972,0.164639025469,0.7725
20070130A.macquarie.MA37.BHT,19.8990001678,-105.318496704,-158.479715968,0.16157427876,0.0838150394878,0.8175
20070130A.macquarie.MA47.BHT,19.7117996216,-103.855300903,-162.80797679399998,0.134411229134,0.0587235115996,0.67
20070130A.macquarie.MA54.BHT,20.0883998871,-103.860298157,-162.411843597,0.0976364974559,0.121501783356,0.655
20070130A.macquarie.MCCM.BHT,38.1447792053,-122.880180359,-153.574918153,0.100037773245,0.081218064763,0.6825
20070130A.macquarie.MLAC.BHT,37.630191803,-118.836051941,-153.121183423,0.13442243998700001,0.0891294025643,0.6375
20070130A.macquarie.MOD.BHT,41.9024581909,-120.302947998,-156.314475775,0.358244223545,0.052147412255,0.925
20070130A.macquarie.MSO.BHT,46.8292007446,-113.940597534,-155.57325958799998,0.0876819433187,0.0493898366702,0.7
20070130A.macquarie.N06A.BHT,40.7484016418,-119.834602356,-158.460973657,0.114378365809,0.077828600169,0.745
20070130A.macquarie.N07B.BHT,40.7797012329,-118.971099854,-159.527264334,0.10162896328299999,0.0705874639388,0.7175
20070130A.macquarie.N090.BHT,47.185798645,-122.195297241,-159.354260549,0.321882145198,0.0740338199795,0.67
20070130A.macquarie.N11A.BHT,40.8166999817,-115.736000061,-157.147417174,0.166941072371,0.0454395807668,0.7125
20070130A.macquarie.N12A.BHT,40.8521995544,-115.038696289,-158.157014169,0.148047616647,0.0688672547642,0.74
20070130A.macquarie.NE80.BHT,30.5,-112.31993103,-153.024126073,0.0799230921518,0.10061541078500001,0.645
20070130A.macquarie.NE81.BHT,28.918340683,-109.636260986,-154.683021241,0.111928791126,0.12050813126399999,0.845
20070130A.macquarie.NEE2.BHT,34.7675895691,-114.618812561,-154.763638096,0.09673284092949999,0.133047107522,0.815
20070130A.macquarie.O06A.BHT,40.1650009155,-119.82749939,-158.58437564,0.08687950894610001,0.08388786229289999,0.76
20070130A.macquarie.O07A.BHT,40.1613998413,-118.877197266,-158.402656109,0.12278070406099999,0.0677933488302,0.7725
20070130A.macquarie.O09A.BHT,40.1697006226,-117.189903259,-155.412178232,0.10502777460200001,0.0984297395893,0.835
20070130A.macquarie.O11A.BHT,40.1313018799,-115.656997681,-154.306128385,0.216367496804,0.066217487984,0.91
20070130A.macquarie.OR014.BHT,44.2038002014,-119.024299622,-155.91706321799998,0.0943649748514,0.047528923999300005,0.6775
20070130A.macquarie.OR019.BHT,44.1125984192,-118.993598938,-157.12291941200002,0.11114363184,0.0529979379456,0.655
20070130A.macquarie.OR058.BHT,43.4872016907,-119.703201294,-155.545708521,0.15835553849700001,0.04922358481650001,0.605
20070130A.macquarie.OR108.BHT,42.632900238,-118.976997375,-157.000425895,0.150590311062,0.06661991787499999,0.8475
20070130A.macquarie.OR111.BHT,42.5092010498,-118.903999329,-156.855095874,0.0882987903124,0.0532898533256,0.63
20070130A.macquarie.OR132.BHT,42.929901123,-118.825202942,-157.294777646,0.10307709237099999,0.0617221906307,0.7375
20070130A.macquarie.ORV.BHT,39.5545082092,-121.500358582,-154.36401692299998,0.0520803513919,0.0772668934594,0.615
20070130A.macquarie.P07A.BHT,39.5399017334,-118.889297485,-158.30232909,0.276899776262,0.0740062956681,0.67
20070130A.macquarie.PDM.BHT,34.3033599854,-114.141517639,-154.800387369,0.0773315774923,0.16202729508199998,0.72
20070130A.macquarie.PRNY.BHT,42.4665985107,-76.5361022949,-153.240389988,0.103013201366,0.0724997043982,0.6175
20070130A.macquarie.Q04C.BHT,38.8390007019,-121.376899719,-153.842719526,0.16787242231600003,0.11126942560799999,0.9275
20070130A.macquarie.Q08A.BHT,38.8605995178,-117.931602478,-157.489526355,0.14099575429000002,0.06578577174240001,0.77
20070130A.macquarie.Q09A.BHT,38.8339996338,-117.181602478,-156.291684077,0.0826296924123,0.0704608994591,0.715
20070130A.macquarie.R06C.BHT,38.5225982666,-119.450897217,-155.26502759299999,0.201466309915,0.05603920157319999,0.6275
20070130A.macquarie.R07C.BHT,38.0890007019,-119.046897888,-152.440869904,0.0820890646889,0.09077690672989999,0.73
20070130A.macquarie.R10A.BHT,38.2886009216,-116.302101135,-155.859258818,0.121574467929,0.08025741510130001,0.6525
20070130A.macquarie.RCBR.BHT,-5.82740020752,-35.9014015198,-159.922682471,0.174776936169,0.046278100425,0.6875
20070130A.macquarie.REDW.BHT,43.3624000549,-110.851799011,-154.135160606,0.0729359173232,0.07175285211610001,0.6225
20070130A.macquarie.RRX.BHT,34.8753318787,-116.996841431,-149.91153046600002,0.0621831293693,0.104098971975,0.675
20070130A.macquarie.S08C.BHT,37.4992980957,-118.171096802,-154.88753401600002,0.12074536902699999,0.0884215808216,0.8225
20070130A.macquarie.S09A.BHT,37.7243003845,-117.224601746,-155.197761425,0.145305408321,0.05655638527390001,0.65
20070130A.macquarie.S10A.BHT,37.9230003357,-116.594802856,-156.394208281,0.204163505678,0.0914721512321,0.6075
20070130A.macquarie.S11A.BHT,37.6444015503,-115.747200012,-154.47820792299999,0.12253439265900001,0.0783914151144,0.65
20070130A.macquarie.SHO.BHT,35.8996009827,-116.275146484,-155.141876339,0.0769612187609,0.11812779337099999,0.71
20070130A.macquarie.SNP14.BHT,37.1395988464,-118.774200439,-151.843236593,0.0790950227675,0.10570507319599999,0.635
20070130A.macquarie.SNP34.BHT,37.3908996582,-119.062698364,-152.862620459,0.09421365322789998,0.0998248256856,0.7325
20070130A.macquarie.SNP63.BHT,37.7226982117,-119.80670166,-154.031892184,0.183949132284,0.11522607998500001,0.815
20070130A.macquarie.SNP64.BHT,37.8652000427,-119.646896362,-153.327461856,0.0822018039181,0.104463836363,0.8725
20070130A.macquarie.SNP84.BHT,38.1562004089,-120.146499634,-153.56243536,0.12092847033700001,0.12959026272500002,0.61
20070130A.macquarie.SNP85.BHT,38.2860984802,-119.954498291,-150.459876461,0.10611632598300001,0.0781785000282,0.78
20070130A.macquarie.SNP93.BHT,38.1525993347,-120.604598999,-152.89583115,0.134941638252,0.0715902589618,0.84
20070130A.macquarie.SNP95.BHT,38.3330993652,-120.252601624,-152.891681068,0.0852054786676,0.0593785656843,0.61
20070130A.macquarie.SNPA3.BHT,38.3823013306,-120.709098816,-153.84261835700002,0.09705383767560001,0.08534715200719999,0.6025
20070130A.macquarie.SNPA4.BHT,38.5018005371,-120.535003662,-154.100278054,0.0783746814277,0.07678479532039999,0.72
20070130A.macquarie.SNPA7.BHT,39.0080986023,-119.894897461,-154.661183735,0.127555724589,0.0843900315899,0.7725
20070130A.macquarie.SNPB3.BHT,38.5619010925,-120.991096497,-154.223391833,0.252320263787,0.118194667049,0.865
20070130A.macquarie.SNPB7.BHT,39.0516014099,-120.154800415,-155.701550323,0.0972241048469,0.0430067708531,0.74
20070130A.macquarie.SNPD4.BHT,39.0373001099,-121.169898987,-155.286376733,0.19100110254299998,0.0694647181248,0.9475
20070130A.macquarie.SNPD5.BHT,39.1941986084,-120.931297302,-155.842818077,0.191322264732,0.0564481771241,0.8025
20070130A.macquarie.SNPD7.BHT,39.6248016357,-120.575798035,-159.64427450899998,0.163861761751,0.073868362022,0.8025
20070130A.macquarie.SNPD9.BHT,39.8259010315,-120.009498596,-157.159183245,0.108718103185,0.0655479205342,0.805
20070130A.macquarie.SNPE4.BHT,39.2361984253,-121.34690094,-155.63738146,0.0778000417327,0.0727071379652,0.665
20070130A.macquarie.SNPE9.BHT,40.0250015259,-120.1875,-157.603240924,0.214465551031,0.11887192808199999,0.95
20070130A.macquarie.SNPF6.BHT,39.6818008423,-121.091300964,-152.81030425,0.145311803419,0.0446472154543,0.7125
20070130A.macquarie.SNPF9.BHT,40.1808013916,-120.39730072,-159.02383990299998,0.486041859366,0.0558104376078,0.6025
20070130A.macquarie.SNPG5.BHT,39.71900177,-121.527000427,-152.763494522,0.12728043235,0.11051879249000002,0.8175
20070130A.macquarie.T06C.BHT,37.0069007874,-119.708900452,-152.728113427,0.0652374606136,0.0826794662983,0.6625
20070130A.macquarie.TAM.BHT,22.7914905548,5.52837991714,-161.316522776,0.0997778397889,0.062981634437,0.72
20070130A.macquarie.TIP.BHT,39.1794013977,16.7583007812,-160.91457676,0.0504134833266,0.06939551397549999,0.635
20070130A.macquarie.TOLO.BHT,44.6218681335,-123.92250061,-153.152869699,0.226285649304,0.0933876709014,0.8225
20070130A.macquarie.TPAW.BHT,43.4901008606,-110.95059967,-154.73616821,0.08208278612810001,0.0771382495726,0.635
20070130A.macquarie.TUC.BHT,32.3097991943,-110.784698486,-157.650412418,0.12202879434599999,0.19382129339499998,0.88
20070130A.macquarie.U10A.BHT,36.4193000793,-116.329696655,-156.643306942,0.085101975844,0.15121460214500002,0.625
20070130A.macquarie.ULM.BHT,50.2503013611,-95.875,-157.311893011,0.08854292122850001,0.0624905966608,0.8525
20070130A.macquarie.UNM.BHT,19.329662323,-99.178062439,-154.071954529,0.220167260291,0.07877970160089999,0.6725
20070130A.macquarie.V11A.BHT,35.8384017944,-115.430496216,-155.047957066,0.0800309221104,0.129344409223,0.6425
20070130A.macquarie.V12A.BHT,35.726600647,-114.851097107,-155.652846437,0.182709289052,0.129602283742,0.85
20070130A.macquarie.VLC.BHT,44.1594009399,10.3864002228,-160.847743775,0.166799979693,0.0528768453378,0.6625
20070130A.macquarie.VTS.BHT,42.6180000305,23.2350006104,-160.278494498,0.09421903328299999,0.12219195478900001,0.83
20070130A.macquarie.W12A.BHT,35.3009986877,-114.870101929,-156.83508904200002,0.123895509941,0.11869259637900001,0.8125
20070130A.macquarie.W15A.BHT,35.1786994934,-112.266601562,-159.45641789,0.03932786485380001,0.139362965008,0.6625
20070130A.macquarie.WCN.BHT,39.3103981018,-119.759002686,-156.05434227700002,0.103293301391,0.07940090532710001,0.85
20070130A.macquarie.WENL.BHT,37.6221084595,-121.756973267,-152.723243437,0.150919432639,0.089064799071,0.635
20070130A.macquarie.WIFE.BHT,44.0596618652,-121.817459106,-155.642778978,0.217294409371,0.0687285446675,0.805
20070130A.macquarie.WUAZ.BHT,35.5168991089,-111.373901367,-161.61849611600002,0.0615200813612,0.108538423766,0.695
20070130A.macquarie.WVOR.BHT,42.4338989258,-118.636703491,-157.162874031,0.228327937566,0.053972897198999996,0.72
20070130A.macquarie.X13A.BHT,34.59349823,-113.830200195,-156.284369155,0.09332314092569999,0.126146479759,0.67
20070130A.macquarie.X14A.BHT,34.4692001343,-112.890602112,-156.407647454,0.100941332425,0.143066097025,0.8725
20070130A.macquarie.Z14A.BHT,33.362701416,-112.945800781,-155.794684303,0.049292123965,0.146259972371,0.6675
20070130A.mariana.MA22.BHT,19.5905990601,-102.908996582,-149.79614064700002,0.09357720055579999,0.109240869953,0.645
20070204A.cuba.BAG.BHT,16.4108009338,120.579696655,-150.292329832,0.134334124826,0.0946915624693,0.6675
20070204A.cuba.CTA.BHT,-20.087600708,146.25,-157.826767356,0.146140268025,0.0602502344563,0.67
20070204A.cuba.CTAO.BHT,-20.0881996155,146.254501343,-158.18327359100002,0.17840270809999997,0.0605525636161,0.655
20070204A.cuba.INU.BHT,35.3499984741,137.029006958,-155.086298775,0.12192917478700001,0.18869370527899998,0.6475
20070204A.cuba.SSLB.BHT,23.7875995636,120.95400238,-159.80014340600002,0.240293937142,0.036221658041800005,0.72
20070204A.cuba.XAN.BHT,34.0312995911,108.923698425,-154.562048807,0.15347077991,0.229288067923,0.7875
20070220A.indonesia.HAWA.BHT,46.3925018311,-119.532699585,-162.12582071399999,0.0806085897181,0.209908268143,0.6575
20070220A.indonesia.HRV.BHT,42.506401062,-71.5582962036,-161.828587269,0.09930766614499999,0.07959369924380001,0.7125
20070220A.indonesia.J09A.BHT,43.3470993042,-117.754203796,-157.247461916,0.128847857463,0.185775794951,0.7925
20070220A.indonesia.LAO.BHT,46.6884994507,-106.223098755,-152.73173324,0.157345178185,0.149498983358,0.615
20070220A.indonesia.MCWV.BHT,39.6581001282,-79.8455963135,-160.237086413,0.319216740489,0.037987239020300004,0.7575
20070220A.indonesia.MVL.BHT,39.9991989136,-76.3506011963,-157.10990436,0.146792157655,0.0726677005346,0.775
20070220A.indonesia.O11A.BHT,40.1313018799,-115.656997681,-150.617520942,0.18582802192899997,0.14397347521,0.6675
20070220A.indonesia.OLIL.BHT,38.7337989807,-88.0990982056,-153.58143730700002,0.285591595758,0.16401840498,0.635
20070220A.indonesia.SCIA.BHT,41.9068984985,-93.2153015137,-149.995081905,0.242722515988,0.122048782909,0.6475
20070220A.indonesia.T13A.BHT,37.0195007324,-113.907302856,-153.478534024,0.0682520406177,0.193459225235,0.655
20070220A.indonesia.TZTN.BHT,36.5438995361,-83.5490036011,-157.159986027,0.18705873019400002,0.23576847988299998,0.85
20070224A.peru.MUN.BHT,-31.9783000946,116.208297729,-158.450269095,0.0688724491401,0.145466880671,0.6675
20070224A.peru.PET.BHT,53.0233001709,158.649902344,-158.769988945,0.0835069599458,0.16354467940099998,0.69
20070228A.southsandwich.B09A.BHT,48.4225997925,-118.148803711,-158.351701348,0.180884322954,0.107324167751,0.6875
20070228A.southsandwich.BBB.BHT,52.1847000122,-128.113296509,-162.217000345,0.08154258564610001,0.155285166088,0.715
20070228A.southsandwich.C14A.BHT,47.768699646,-113.746803284,-152.612998129,0.167529560596,0.284766324979,0.855
20070228A.southsandwich.D12A.BHT,47.0527992249,-115.352500916,-156.630183869,0.21581080739,0.06320756088980001,0.6175
20070228A.southsandwich.MA2.BHT,59.5755996704,150.770004272,-154.837830143,0.08847492095899999,0.09381518679619999,0.65
20070301A.atlantic.KMI.BHT,25.1233005524,102.739997864,-157.522537852,0.228269420566,0.226107793258,0.685
20070306A.indonesia.SNP96.BHT,38.4751014709,-120.042198181,-159.957545139,0.10693341436699999,0.255510850482,0.72
20070306A.indonesia.SNPD5.BHT,39.1941986084,-120.931297302,-154.433679558,0.124840912897,0.26462880438700004,0.66
20070306A.sumatera.GRA.BHT,36.9960784912,-117.366210938,-156.355352988,0.24109159221,0.0699161351711,0.6575
20070306A.sumatera.IRM.BHT,34.1573791504,-115.145126343,-156.52622957399998,0.21910546918600002,0.09530517738939999,0.62
20070306A.sumatera.L13A.BHT,42.0886001587,-113.944396973,-151.024038417,0.0657511261326,0.144245811394,0.8525
20070306A.sumatera.MA12.BHT,18.7812004089,-102.190597534,-160.66234558600001,0.0952431893368,0.158954097844,0.91
20070306A.sumatera.MA22.BHT,19.5905990601,-102.908996582,-156.072341369,0.189301392403,0.138256611326,1.0375
20070306A.sumatera.MA41.BHT,20.185300827,-104.253898621,-152.346112178,0.635830107661,0.0933889551849,0.77
20070306A.sumatera.SNPD4.BHT,39.0373001099,-121.169898987,-150.474261603,0.17217666880899998,0.17351678272,0.845
20070306A.sumatera.V03C.BHT,36.0214004517,-121.235603333,-153.833000419,0.25848323176,0.09725927876669999,0.865
20070308A.southsandwich.BEL.BHT,34.0005989075,-115.998199463,-152.51493141,0.136153872754,0.09591807237389999,0.6075
20070308A.southsandwich.ELK.BHT,40.7448005676,-115.238800049,-158.220552336,0.210331923131,0.11548096967700001,0.63
20070308A.southsandwich.HUMO.BHT,42.6071014404,-122.956687927,-159.666396259,0.215592147635,0.0784504798838,0.6425
20070308A.southsandwich.J06A.BHT,43.251499176,-120.152801514,-160.344755558,0.17202651919300002,0.20065096915199998,0.7775
20070308A.southsandwich.JCT.BHT,30.4794006348,-99.8022003174,-161.250650088,0.12173515054199999,0.138304316556,0.7525
20070308A.southsandwich.KCC.BHT,37.3236312866,-119.318702698,-157.65834075700002,0.183929087269,0.07945685503269999,0.7625
20070308A.southsandwich.MA2.BHT,59.5755996704,150.770004272,-159.830887158,0.10071289028699999,0.126177603115,0.64
20070308A.southsandwich.MA30.BHT,19.1268997192,-104.268798828,-158.245731357,0.0866751342756,0.150366270246,0.7475
20070308A.southsandwich.N08A.BHT,40.7811012268,-118.13369751,-160.428290972,0.159129955651,0.131016523475,0.865
20070308A.southsandwich.OR002.BHT,45.0214996338,-117.874198914,-157.764228204,0.166547449175,0.10432388245200001,0.6375
20070308A.southsandwich.Q08A.BHT,38.8605995178,-117.931602478,-162.945204974,0.150446245308,0.0590807681482,0.625
20070308A.southsandwich.S06C.BHT,37.8816986084,-119.848800659,-158.796897741,0.0930295281456,0.17600448689399997,0.71
20070308A.southsandwich.SHO.BHT,35.8996009827,-116.275146484,-154.80207019999997,0.174842193101,0.131448779725,0.835
20070308A.southsandwich.SNPG5.BHT,39.71900177,-121.527000427,-157.639568484,0.189249433748,0.0646723201354,0.625
20070308A.southsandwich.T15A.BHT,37.0182991028,-112.382400513,-150.925943452,0.124088647366,0.0772307617987,0.6225
20070308A.southsandwich.ULN.BHT,47.8651008606,107.053199768,-158.59439209299998,0.154649596616,0.050907385365,0.735
20070308A.southsandwich.X15A.BHT,34.4865989685,-112.236801147,-152.318803671,0.11084605386499999,0.0887406617615,0.7175
20070308A.southsandwich.Y13A.BHT,33.814201355,-113.828697205,-154.187675353,0.229580501046,0.0615794175887,0.64
20070317A.molucca.YBH.BHT,41.7320404053,-122.710388184,-160.599757448,0.20519939980799998,0.18694022061999999,0.6925
20070331A.pacific.A07A.BHT,49.0480003357,-120.38369751,-152.501142377,0.132789600063,0.136397800318,0.8175
20070331A.pacific.B04A.BHT,48.0574989319,-123.503997803,-151.365249081,0.104289866708,0.0982548814666,0.6025
20070331A.pacific.B07A.BHT,48.4607009888,-120.119697571,-153.422871063,0.174200008894,0.127592676827,0.675
20070331A.pacific.BEDI.BHT,41.1209983826,33.5060005188,-149.501136528,0.134848261868,0.07258912279350001,0.7575
20070331A.pacific.BEKI.BHT,41.3149986267,34.2630004883,-157.945999314,0.171982767196,0.0635887584018,0.655
20070331A.pacific.C08A.BHT,47.7849006653,-119.045402527,-151.29238578,0.117578369714,0.0751328188917,0.675
20070331A.pacific.D07A.BHT,47.1935997009,-119.973197937,-150.332783479,0.175323217522,0.117632414605,0.6325
20070331A.pacific.D08A.BHT,47.0573005676,-118.92099762,-150.076556045,0.110143735301,0.122000751425,0.655
20070331A.pacific.E050.BHT,46.768901825,-122.091598511,-162.44219459299998,0.109799650437,0.111982330172,0.72
20070331A.pacific.E10A.BHT,46.4850006104,-117.110198975,-151.736728,0.14736067444,0.11228015224400001,0.7525
20070331A.pacific.E14A.BHT,46.4161987305,-113.492599487,-153.76131351200002,0.241946966828,0.24401261029399998,0.8125
20070331A.pacific.EYMN.BHT,47.9462013245,-91.495300293,-154.791937307,0.105431288815,0.0653047410702,0.6525
20070331A.pacific.FOR.BHT,40.8602981567,-73.8852005005,-151.08257706,0.137772935579,0.0621150740445,0.7575
20070331A.pacific.HCNY.BHT,42.6968002319,-74.398399353,-157.373585681,0.157667010103,0.0666254545578,0.86
20070331A.pacific.HIA.BHT,49.270401001,119.741401672,-158.504164532,0.10656260081,0.0569062565825,0.83
20070331A.pacific.KMNB.BHT,24.4638004303,118.388198853,-156.92368934799998,0.10323153605900001,0.111589707201,0.665
20070331A.pacific.N060.BHT,47.1505012512,-123.164497375,-150.27477793100002,0.0787634294033,0.154580738694,0.6575
20070331A.pacific.NLWA.BHT,47.3917007446,-123.869102478,-152.782300986,0.285928924745,0.127713327185,0.6075
20070331A.pacific.SA2G.BHT,66.327003479,-51.8602981567,-158.340295713,0.286800538993,0.045977769569300005,0.605
20070331A.pacific.SAG.BHT,69.4240036011,-148.694000244,-155.179460305,0.235475061982,0.094263853489,0.7175
20070331A.pacific.VTS.BHT,42.6180000305,23.2350006104,-157.039519632,0.08660255905139999,0.09282158316940001,0.615
20070331A.pacific.W09.BHT,45.5040016174,-117.806999207,-150.428867582,0.260700387328,0.0948266049634,0.6375
20070331A.pacific.W13.BHT,46.1220016479,-117.378997803,-153.440393285,0.319626124439,0.0789934694816,0.735
20070331A.pacific.YKW3.BHT,62.5615997314,-114.609901428,-157.062281744,0.0867505710155,0.114337014863,0.6725
20070403A.loyalty.AAK.BHT,42.6333007812,74.4944000244,-155.727601977,0.173178390774,0.0821450971432,0.69
