file,time,error,quality
19940525A.indonesia.GSC.BHT,-154.72372112314292,0.09335137806548678,0.78
19940529A.myanmar.ANMO.BHT,-154.5415847065243,0.15781037529461667,0.7525
19940606A.colombia.ARU.BHT,-158.46494736040515,0.26400938911655275,0.7475
19940606A.colombia.BB14.BHT,-164.91340119227874,0.16002795195331354,0.705
19940606A.colombia.DRV.BHT,-153.60860792594772,0.10702512462882134,0.8425
19940606A.colombia.MAJO.BHT,-154.95671513407967,0.08021093656342804,0.66
19940606A.colombia.NRIL.BHT,-145.5073847308566,0.15345478320456812,0.79
19940618A.newzealand.HRV.BHT,-150.07954946608962,0.13878483679235384,0.6925
19940618A.newzealand.KOND.BHT,-152.80115517511481,0.16945426515731032,0.92
19940618A.newzealand.MBWE.BHT,-155.59507895605904,0.11195728995371222,0.7
19940618A.newzealand.MTOR.BHT,-150.6697720922619,0.1334781945321209,0.6225
19940618A.newzealand.PAND.BHT,-147.64735313052427,0.1359050812735348,0.8175
19940618A.newzealand.SING.BHT,-155.67564933549386,0.0987617238053201,0.735
19940618A.newzealand.TARA.BHT,-158.05008875000894,0.12227745942410385,0.7125
19940618A.newzealand.YAK.BHT,-144.4373635040756,0.08769981902584505,0.9025
19940704A.mexico.ARU.BHT,-148.726056862606,0.1780772546898779,0.675
19940724A.vanuatu.EKS2.BHT,-157.16618268204348,0.14858652127326824,0.7725
19940724A.vanuatu.ESK.BHT,-157.85411808770678,0.7433875702461078,0.6175
19940724A.vanuatu.FRB.BHT,-150.47361624325168,0.2582618644512129,0.7425
19940724A.vanuatu.RIFB.BHT,-163.20666072212012,0.34987841271968617,0.6375
19940818A.kuril.CACB.BHT,-158.76745109177895,0.31745047159680645,0.825
19940818A.kuril.DOOR.BHT,-155.3352324083835,0.1687316639460162,0.6725
19940820A.kuril.DRV.BHT,-147.4412209984241,0.1565599360000581,0.6575
19940820A.kuril.ROSL.BHT,-164.46128216569753,0.13712347132197744,0.6725
19940820A.kuril.RUNG.BHT,-158.61441895259702,0.2503312457194453,0.745
19940828A.kuril.IBIB.BHT,-160.73587007790928,0.21320888620648287,0.6025
19940828A.kuril.SCHO.BHT,-165.5401226408906,0.11464542052210665,0.7375
19940828A.kuril.SDV.BHT,-147.22021570759622,0.2855693840705041,0.92
19940828A.kuril.SYO.BHT,-161.80230701409994,0.11706465737760505,0.885
19940828A.kuril.TUND.BHT,-148.84241433035425,0.10136568980277387,0.7575
19940903A.vanuatu.BGIO.BHT,-163.59049887346828,0.3697182628252196,0.605
19940903A.vanuatu.BRVK.BHT,-158.44786750892797,0.36027144526891425,0.6
19940903A.vanuatu.ZRN.BHT,-148.97404724250129,0.13284118980828094,0.6675
19940912A.california.BB10.BHT,-157.0143270271395,0.13449820626173942,0.6475
19940913A.colombia.NRIL.BHT,-153.30003237143998,0.11335639091537855,0.71
19940913A.colombia.PUGE.BHT,-147.90756866028457,0.1302266880817066,0.9525
19940913A.colombia.TLY.BHT,-149.8839180515582,0.2844725042098773,0.6275
19940913A.japan.OLIB.BHT,-160.82855955098842,0.11763838243693656,0.755
19941001A.vanuatu.KUR.BHT,-147.53017689909097,0.1918265047480893,0.7925
19941001A.vanuatu.RIFB.BHT,-159.00583011318784,0.14317373347753548,0.6025
19941008A.indonesia.PPDB.BHT,-159.25989452898503,0.26688300473407195,0.7
19941013A.indonesia.RIFB.BHT,-161.0587815562129,0.13586161488848308,0.625
19941013A.indonesia.TSUM.BHT,-150.13535273333815,0.187037963738352,0.815
19941015A.png.TRIB.BHT,-160.85151372175233,0.0793019092155195,0.6725
19941031A.indonesia.SJG.BHT,-164.66627340537528,0.3378082519056744,0.675
19941114A.philippine.CMB.BHT,-147.68293953381274,0.2087695522056293,0.8275
19941114A.philippine.DGR.BHT,-148.41169158886416,0.28559501814892985,0.925
19941114A.philippine.PFO.BHT,-149.38741837287344,0.09598066218368397,0.6025
19941114A.philippine.VTV.BHT,-146.57305028594732,0.12090990868563704,0.6775
19941114A.philippine.YUNZ.BHT,-164.84110472727738,0.1548867551501153,0.7175
19941120A.indonesia.AGVB.BHT,-160.52254674833168,0.2256085163173823,0.8675
19941120A.indonesia.SDV.BHT,-151.77462664550683,0.20311588403559466,0.855
19941120A.indonesia.SJG.BHT,-167.09485285085037,0.18852588036808327,0.6275
19941215A.newzealand.BGIO.BHT,-158.8850445451237,0.13168414801158476,0.6325
19950101A.japan.IBIB.BHT,-171.6736709444167,0.1849509922580344,0.77
19950101A.japan.NNA.BHT,-163.97680178666488,0.16502932982067633,0.8
19950101A.japan.RIFB.BHT,-158.27226351064738,0.15100416868323274,0.7625
