file,410pred,410err,410amp,410qual
20060222A.mozambique.NE80.BHT,-158.191704797,0.11267349523,0.12685608117799999,0.69
20060222A.mozambique.OR088.BHT,-159.221058602,0.1292646937,0.040430064101300005,0.67
20060222A.mozambique.PAX.BHT,-153.52114001,0.110852258221,0.12970198487600001,0.7225
20060222A.mozambique.PPMUN.BHT,-150.80491131899998,0.105928156548,0.10910142887299999,0.905
20060222A.mozambique.PTN.BHT,-144.381859721,0.0658565130513,0.0666876550171,0.66
20060222A.mozambique.R06C.BHT,-150.16887165,0.210653019697,0.0532463264146,0.6275
20060222A.mozambique.S04C.BHT,-159.752446159,0.269017453863,0.0989619840563,0.7475
20060222A.mozambique.SADO.BHT,-148.702648448,0.19320061062899999,0.0824314591571,0.715
20060222A.mozambique.SAO.BHT,-156.266677577,0.21549917050099998,0.0631280739961,0.865
20060222A.mozambique.SNP14.BHT,-158.228059709,0.184680297298,0.11053321908500001,0.665
20060222A.mozambique.SNP37.BHT,-158.133998047,0.272441187154,0.061501459780199996,0.77
20060222A.mozambique.SNP38.BHT,-150.533785732,0.344402786356,0.0830363878548,0.64
20060222A.mozambique.SNP52.BHT,-161.34173781200002,0.160498056859,0.0609813847595,0.755
20060222A.mozambique.T06C.BHT,-157.113854203,0.146100319111,0.0506967078027,0.6625
20060222A.mozambique.UT63.BHT,-158.03484554,0.12040941110400001,0.132408505048,0.65
20060222A.mozambique.UT64.BHT,-158.405704026,0.156280632955,0.126811548632,0.6975
20060222A.mozambique.V04C.BHT,-156.602579688,0.38160743690800003,0.07698530735419999,0.625
20060222A.mozambique.WENL.BHT,-158.77732587399998,0.140992607936,0.0978978360887,0.8125
20060223A.bouvet.BMQ.BHT,-160.60895905,0.11750741702600001,0.146827684948,0.6325
20060223A.bouvet.DIV.BHT,-160.610532782,0.0928689933563,0.178699269131,0.68
20060223A.bouvet.FFC.BHT,-160.312727349,0.09793251815510001,0.119124208735,0.73
20060223A.bouvet.GRIN.BHT,-166.037136384,0.08035533686560001,0.20480887063900002,0.6425
20060223A.bouvet.KIEV.BHT,-147.866400678,0.18746738090999998,0.11932604915999999,0.655
20060306A.indianridge.CHF.BHT,-166.62579533,0.0730294332219,0.173729133838,0.695
20060306A.indianridge.LOHW.BHT,-167.94060111299999,0.168439941342,0.11144329106699999,0.61
20060314A.indonesia.BBSR.BHT,-164.834484619,0.09146430450099999,0.0930587925684,0.7025
20060314A.indonesia.BINY.BHT,-163.70184265,0.20952637815900002,0.051949558533699994,0.605
20060314A.indonesia.BLA.BHT,-155.267503242,0.219053852347,0.0373855727224,0.6825
20060314A.indonesia.BLO.BHT,-152.061853673,0.10254115320599999,0.07300382422980001,0.7075
20060314A.indonesia.CABA.BHT,-162.11780339999999,0.164690428341,0.133398765187,0.765
20060314A.indonesia.CM13.BHT,-149.83170339,0.111137854376,0.14888489613199998,0.815
20060314A.indonesia.CM24.BHT,-161.609884538,0.07389049151039999,0.131937513696,0.665
20060314A.indonesia.CM27.BHT,-143.999473885,0.129467004868,0.121932082627,0.8075
20060314A.indonesia.DRLN.BHT,-158.081514467,0.145698629527,0.14124962945,0.91
20060314A.indonesia.EYMN.BHT,-149.90979618,0.188830264482,0.0855141855314,0.83
20060314A.indonesia.FFC.BHT,-159.208420035,0.059307651351300006,0.045408020109000004,0.63
20060314A.indonesia.HDC.BHT,-158.34452703600002,0.167926654885,0.112997573369,0.67
20060314A.indonesia.HOOD.BHT,-163.39048800700002,0.101493467274,0.0737014657109,0.6
20060314A.indonesia.HRV.BHT,-157.493721142,0.08195764381080001,0.0847644681734,0.7925
20060314A.indonesia.M07A.BHT,-148.903634907,0.11135941594399999,0.0953054196377,0.665
20060314A.indonesia.MCWV.BHT,-158.147422892,0.0796733162646,0.0830556523116,0.825
20060314A.indonesia.MSO.BHT,-153.221631502,0.141224811015,0.114500081817,0.7875
20060314A.indonesia.N07A.BHT,-149.556952809,0.144256712808,0.157600204715,0.685
20060314A.indonesia.O06A.BHT,-155.924363341,0.10228250046,0.0620972149833,0.675
20060314A.indonesia.O07A.BHT,-150.36995295399998,0.157440198893,0.138425236832,0.77
20060314A.indonesia.O08A.BHT,-150.043285191,0.119691201217,0.122660203191,0.795
20060314A.indonesia.P07A.BHT,-152.05574296700001,0.0746182601216,0.127007358805,0.6575
20060314A.indonesia.PTN.BHT,-158.42651033299998,0.273784345186,0.116396407568,0.6025
20060314A.indonesia.S05C.BHT,-145.17398440899998,0.08461777306780001,0.0972816322019,0.6175
20060314A.indonesia.SADO.BHT,-147.713217418,0.05099795027480001,0.08633827291930002,0.6725
20060314A.indonesia.SJG.BHT,-157.91148599299999,0.05080877811099999,0.102659030283,0.6325
20060314A.indonesia.SLM.BHT,-152.842007538,0.156862112038,0.0608881142272,0.6425
20060314A.indonesia.ULM.BHT,-155.164150067,0.09521412690310001,0.0561338875237,0.6575
20060314A.indonesia.Y22C.BHT,-156.701580584,0.16667902522800002,0.169141726817,0.835
20060324A.newguinea.DWPF.BHT,-153.722777358,0.138888287187,0.118687698076,0.605
20060331A.kermadec.GRFO.BHT,-148.160555735,0.141512497811,0.0643707790922,0.605
20060401A.taiwan.ISCO.BHT,-147.34632995,0.11572063500999999,0.19825167398899998,0.6875
20060407A.fiji.ALE.BHT,-147.876538347,0.128021302219,0.104101221204,0.6025
20060407A.fiji.DPC.BHT,-161.644694662,0.460082885521,0.132077659979,1.025
20060407A.fiji.ESK.BHT,-161.030492061,0.236621656319,0.09869408837379999,0.655
20060407A.fiji.HGN.BHT,-158.412357055,0.21318958793200002,0.0672298171315,0.675
20060407A.fiji.MSEY.BHT,-158.749766096,0.09528568712200002,0.186376315387,0.7325
20060407A.fiji.PUL.BHT,-152.570816601,0.186191507252,0.100356222457,0.6775
20060407A.fiji.RGN.BHT,-155.607828476,0.09086774816130001,0.14592873565300002,0.7
20060407A.fiji.SDV.BHT,-153.940665165,0.203323046303,0.159802191782,0.6575
20060407A.fiji.SFJD.BHT,-151.301107617,0.0949949136853,0.15384229295,0.6275
20060407A.fiji.VOS.BHT,-143.913076329,0.06135784264719999,0.156476968638,0.6525
20060407A.fiji.ZRNK.BHT,-151.031278259,0.10770451202199999,0.165965082991,0.615
20060417A.santacruz.EIL.BHT,-158.56475028,0.149492821514,0.241361613302,0.77
20060419A.sumatera.ANMO.BHT,-163.394854367,0.087632114692,0.0661627434782,0.6425
20060419A.sumatera.FFC.BHT,-147.767316281,0.197229830015,0.148216289378,0.97
20060419A.sumatera.M07A.BHT,-153.304942562,0.21140256653700001,0.165026391454,0.83
20060419A.sumatera.MOOW.BHT,-161.583412639,0.114951338922,0.039736429290499996,0.7775
20060419A.sumatera.MPG.BHT,-164.473547588,0.079852764842,0.11274560598200001,0.81
20060419A.sumatera.ORV.BHT,-159.73310823100002,0.18517024373,0.07397266095810001,0.7225
20060419A.sumatera.UT57.BHT,-159.137458407,0.107529421753,0.13416900500700002,0.6475
20060425A.indonesia.LRAL.BHT,-160.291893956,0.07511557423880001,0.142296777758,0.745
20060425A.indonesia.SFJD.BHT,-147.79779706600002,0.12011861038300001,0.146291917239,0.615
20060426A.macquarie.116A.BHT,-156.155369708,0.08314979802110001,0.136779199661,0.915
20060426A.macquarie.ANTO.BHT,-156.269689766,0.20519051726100002,0.048371954027500004,0.635
20060426A.macquarie.BMO.BHT,-147.439301464,0.195182221618,0.0959465756473,0.8025
20060426A.macquarie.ELFS.BHT,-161.106826936,0.15827665831499999,0.129899979551,0.7075
20060426A.macquarie.H04A.BHT,-156.857943079,0.07608517048169999,0.115841370698,0.7425
20060426A.macquarie.HELL.BHT,-160.39273748,0.287160996621,0.11293816300000001,0.705
20060426A.macquarie.J06A.BHT,-157.487628745,0.10863361479,0.139089233652,0.9125
20060426A.macquarie.M07A.BHT,-154.986582424,0.19626761789799999,0.111130071428,0.905
20060426A.macquarie.MDJ.BHT,-145.18668080700002,0.0938159710479,0.21227123587000002,0.6275
20060426A.macquarie.N07A.BHT,-163.572073667,0.33286574181899997,0.105431025195,0.7
20060426A.macquarie.NEW.BHT,-155.08000281,0.11217790185000001,0.0738740158657,0.6575
20060426A.macquarie.OR058.BHT,-154.455133977,0.41346546645300003,0.09364283535420001,0.895
20060426A.macquarie.RSSD.BHT,-158.38782007,0.17392360989300001,0.049918037626,0.6425
20060426A.macquarie.S05C.BHT,-157.967258494,0.23884751574000002,0.189523995056,0.915
20060426A.macquarie.SAO.BHT,-156.679400483,0.190851846347,0.163946677608,0.6675
20060426A.macquarie.SNP48.BHT,-155.086595041,0.138126781306,0.106477995983,0.62
20060426A.macquarie.SNP51.BHT,-158.041302766,0.226737004503,0.19629205663600002,0.8525
20060426A.macquarie.SNP71.BHT,-155.856322749,0.321530854692,0.148026719583,0.7925
20060426A.macquarie.TUC.BHT,-154.74306866,0.0986340910554,0.208883170412,0.7075
20060426A.macquarie.UT71.BHT,-162.04852666899998,0.122587303436,0.0798509774593,0.7975
20060426A.macquarie.VTS.BHT,-161.45506891899998,0.170571009287,0.117119207526,0.815
20060426A.macquarie.W12A.BHT,-153.744270586,0.233572116559,0.13468050221,0.9375
20060426A.macquarie.X13A.BHT,-156.49913129700002,0.113906120912,0.210920840851,0.8375
20060426A.macquarie.X14A.BHT,-157.635121992,0.0739106577735,0.11410520111,0.62
20060426A.macquarie.X15A.BHT,-159.539311425,0.151027028259,0.11349707172800001,0.7925
20060426A.macquarie.Y13A.BHT,-154.14909757,0.20882989618099998,0.0867216244623,0.6425
20060426A.macquarie.Y14A.BHT,-156.51618187100001,0.17719309537099998,0.098589860414,0.915
20060426A.macquarie.Z14A.BHT,-154.226211235,0.37810779318000004,0.102349954343,0.93
20060429A.russia.LPAZ.BHT,-151.504817006,0.25588115073199996,0.251300554195,0.965
20060429A.russia.VNDA.BHT,-159.923308912,0.13086847101399998,0.0648327766254,0.7975
20060430A.chile.274.BHT,-159.400570141,0.10344967292400001,0.133975123708,0.6975
20060430A.chile.278.BHT,-162.213448963,0.187122740844,0.194645623737,0.6625
20060430A.chile.279.BHT,-162.258946073,0.118956953741,0.24371049130300002,0.635
20060430A.chile.303.BHT,-160.790325884,0.17402741662300003,0.162007157928,0.79
20060430A.chile.305.BHT,-161.88746317,0.20049356309799998,0.13907818024000002,0.775
20060430A.chile.MA2.BHT,-161.301743917,0.335018757421,0.0832679982427,0.7875
20060430A.chile.NOM.BHT,-151.371740923,0.14781356395099998,0.199159100335,0.7625
20060430A.chile.RBY.BHT,-166.152344091,0.130875754525,0.173987270337,0.6675
20060430B.chile.BTDF.BHT,-159.442114292,0.089342571775,0.076706703285,0.6675
20060430B.chile.CHKZ.BHT,-160.911297056,0.0612990980531,0.19484872528900002,0.66
20060430B.chile.KHIT.BHT,-154.107820849,0.22459269586,0.139543582872,0.6725
20060506A.indianridge.AQU.BHT,-146.17084958,0.09794332991900001,0.17504555560600002,0.785
20060507A.indianridge.CPUP.BHT,-153.998788372,0.0979282599668,0.24458480785300002,0.74
20060507A.indianridge.LPAZ.BHT,-148.746078337,0.106029848386,0.165951682774,0.71
20060507A.indianridge.OTAV.BHT,-153.193783438,0.0963966647181,0.104931265753,0.685
20060516A.indonesia.BLA.BHT,-162.85981261,0.186559248365,0.125082654648,0.685
20060516A.indonesia.CMB.BHT,-154.57614713200002,0.167479302453,0.195075820673,0.64
20060516A.indonesia.ISCO.BHT,-163.99314127899999,0.140618174613,0.049240584320199995,0.6175
20060516A.indonesia.JCT.BHT,-163.273838574,0.32628696441599997,0.0985289138432,0.68
20060516A.indonesia.PLCA.BHT,-155.35315388799998,0.12437162504100001,0.147379183708,0.805
20060516A.indonesia.RSSD.BHT,-158.916727668,0.105360225744,0.135154489551,0.6175
20060516A.indonesia.SNP25.BHT,-152.905459579,0.213427640422,0.192219059768,0.88
20060517A.tonga.CM19.BHT,-164.77864198,0.147898975709,0.142541982137,0.83
20060517A.tonga.CM23.BHT,-164.43352877700002,0.074959619325,0.183634383479,0.6975
20060519A.molucca.116A.BHT,-157.159096524,0.0898324425213,0.14506412485099998,0.79
20060519A.molucca.BBSR.BHT,-163.443020385,0.146600159751,0.08410543482010001,0.7975
20060519A.molucca.DUG.BHT,-150.608553853,0.139250789686,0.169367347378,0.8875
20060519A.molucca.EYMN.BHT,-148.189984337,0.149862439781,0.0940978752144,0.745
20060519A.molucca.SADO.BHT,-156.294572615,0.114597285287,0.177443020128,0.9625
20060519A.molucca.WCI.BHT,-154.924560492,0.122268255909,0.0800127190087,0.7625
20060522A.banda.LPAZ.BHT,-164.318379862,0.156235547897,0.17252212529,0.6125
20060522A.russia.CM11.BHT,-158.87075109100002,0.121374200339,0.0960385791629,0.665
20060522A.russia.PEL.BHT,-167.933078218,0.210646689146,0.0677599606924,0.6275
20060522A.russia.PLCA.BHT,-157.16041560600002,0.198716809466,0.0378191190641,0.83
20060522A.russia.SAML.BHT,-153.681313452,0.239114991174,0.134302793023,0.8075
20060522A.russia.VNDA.BHT,-156.490343252,0.153216406877,0.06279815954080001,0.645
20060526A.indonesia.BS16.BHT,-165.54208075100001,0.31354891786600003,0.23136961468199999,0.61
20060526A.indonesia.ISCO.BHT,-154.24407129899998,0.322540212054,0.18218704086100002,0.6575
20060526A.indonesia.SJG.BHT,-167.441575605,0.139117476828,0.197280557663,0.6375
20060528A.png.BLO.BHT,-152.41638671299998,0.0689409798097,0.0922505203795,0.6375
20060528A.png.CCM.BHT,-151.03659454700002,0.121964558198,0.11274997713300002,0.7175
20060528A.png.LVC.BHT,-150.127661891,0.14341598731,0.155736716431,0.795
20060528A.png.SAML.BHT,-163.148037009,0.141397617541,0.136118396394,0.6625
20060614A.aleutian.TSUM.BHT,-159.23741113399998,0.180756038569,0.0965227948859,0.69
20060624A.minahassa.PAS.BHT,-148.857457133,0.11181213897299999,0.114437855116,0.62
20060624A.minahassa.PFO.BHT,-164.864830445,0.24671292846999998,0.122707891555,0.675
20060624A.minahassa.V03C.BHT,-149.576793334,0.144215674379,0.122631551163,0.61
20060716A.chile.AKTO.BHT,-160.186403208,0.132770365451,0.0418740201063,0.7825
20060719A.png.KIV.BHT,-156.094833033,0.184040253371,0.08777647514730001,0.6
20060723A.minahassa.PFO.BHT,-166.01033941,0.10763096977700001,0.231393366418,0.64
20060727A.indonesia.ACCN.BHT,-155.664152057,0.0962791344179,0.0929090833306,0.815
20060727A.indonesia.PNTR.BHT,-159.454256571,0.0594584082783,0.15343695018,0.9175
20060811A.indonesia.MPG.BHT,-157.34259672299999,0.11846395370200001,0.0282528087382,0.73
20060811A.indonesia.PAL.BHT,-158.498740043,0.132026344856,0.0581032234184,0.7025
20060811A.indonesia.SADO.BHT,-161.74771890899999,0.112005344792,0.12114058213500001,0.8975
20060811A.indonesia.TZTN.BHT,-153.36179940899999,0.11591825690400001,0.141079986098,0.8575
20060820A.scotia.B05A.BHT,-152.923344913,0.256763620599,0.129705738446,0.6075
20060820A.scotia.BBB.BHT,-155.898942277,0.09126589752480001,0.08138327285939999,0.6275
20060820A.scotia.BN09.BHT,-162.11095444,0.12305019369999999,0.0906279377452,0.68
20060820A.scotia.BN10.BHT,-159.67377406,0.136861116972,0.0817027774462,0.735
20060820A.scotia.BNLO.BHT,-153.13914839,0.0623035555157,0.174635160792,0.6825
20060820A.scotia.CMB.BHT,-145.426705794,0.14848430622199998,0.0801972667625,0.65
20060820A.scotia.E010.BHT,-154.6833176,0.1387584638,0.221271980555,0.82
20060820A.scotia.KBS.BHT,-157.423881548,0.107036639049,0.0903358165669,0.78
20060820A.scotia.KEV.BHT,-150.29791124,0.16949004463300002,0.05944364182999999,0.645
20060820A.scotia.KONO.BHT,-162.588593706,0.117139144399,0.126650455536,0.6825
20060820A.scotia.KTH.BHT,-159.52924121799998,0.223918874108,0.113550011656,0.765
20060820A.scotia.M11A.BHT,-151.303195389,0.07828509396649999,0.23150067860100002,0.8075
20060820A.scotia.MA31.BHT,-162.192284978,0.133146549742,0.37805242632200003,0.855
20060820A.scotia.MA41.BHT,-163.561228621,0.0894171501265,0.314070030748,0.9
20060820A.scotia.PKD.BHT,-151.423738386,0.0909741435748,0.166592227928,0.6475
20060820A.scotia.PMR.BHT,-160.316896239,0.13552652863700002,0.09483918132300001,0.765
20060820A.scotia.Q07A.BHT,-153.971808314,0.15860618031999998,0.136857423895,0.6425
20060820A.scotia.Q11A.BHT,-149.297782449,0.09539346205499999,0.13515216307,0.6425
20060820A.scotia.S100.BHT,-158.068221808,0.192463576542,0.126534796231,0.635
20060820A.scotia.SA2G.BHT,-158.36930331,0.05756635167330001,0.05338282662269999,0.7575
20060820A.scotia.SNP74.BHT,-151.680851074,0.053432847439900004,0.12776161467900002,0.6425
20060820A.scotia.SNP84.BHT,-151.698484034,0.12208783817600001,0.114334388237,0.7975
20060820A.scotia.SNP95.BHT,-146.026609018,0.12980268996400002,0.07602576720580001,0.7425
20060820A.scotia.SNPA3.BHT,-144.58522296700002,0.09115220587799999,0.128191060628,0.8775
20060820A.scotia.SNPA4.BHT,-146.02061875799998,0.107669891952,0.10725218861500001,0.685
20060820A.scotia.SNPF8.BHT,-165.012672714,0.18407119775800002,0.16154584410599998,0.6975
20060820A.scotia.SPIA.BHT,-165.138280638,0.135774796951,0.18270484214699997,0.805
20060820A.scotia.STU.BHT,-155.081674102,0.13843679694,0.0971528273359,0.6725
20060820A.scotia.T05C.BHT,-153.325008623,0.133137671202,0.132074066992,0.6675
20060820A.scotia.TRO.BHT,-166.573234649,0.14150264797599998,0.09421747991910001,0.645
20060820A.scotia.VSU.BHT,-155.516929897,0.137628136668,0.156072021842,0.875
20060820A.scotia.W100.BHT,-148.528991159,0.0937662268267,0.244859344357,0.7825
20060820A.scotia.WENL.BHT,-157.25732252,0.126987634108,0.209689423617,0.615
20060916A.indonesia.VLC.BHT,-155.485586712,0.160924723839,0.161440357623,0.705
20060921A.indonesia.OTAV.BHT,-159.282160918,0.294777896115,0.18815788605999997,0.6625
20060928A.samoa.CPNY.BHT,-154.257731686,0.09495412200179999,0.14520873759800002,0.6375
20060929A.trinidad.QIZ.BHT,-162.369067968,0.178813930108,0.191910276709,0.635
20061001A.kuril.CPUP.BHT,-161.595081525,0.28672472506499996,0.0312146860758,0.6475
20061001A.kuril.LVC.BHT,-149.319412165,0.131031002881,0.113982013808,0.65
20061010A.pacific.B07A.BHT,-156.888668094,0.0760389973066,0.225026250881,0.6275
20061010A.pacific.HIA.BHT,-161.172688297,0.129401816818,0.0550280745031,0.835
20061010A.pacific.MTE.BHT,-158.942330797,0.243739287698,0.0600164109018,0.665
20061010A.pacific.N110.BHT,-159.968625715,0.161284107336,0.23807537873399998,0.68
20061010A.pacific.TLY.BHT,-158.839646391,0.218955815335,0.056755551778699995,0.61
20061015A.hawaii.ATD.BHT,-158.13154757799998,0.0599154433433,0.08724123206630001,0.705
20061015A.hawaii.CM20.BHT,-147.45661138399998,0.126464930292,0.243899535453,0.91
20061015A.hawaii.DPC.BHT,-157.488633734,0.328159085272,0.117619768204,0.67
20061015A.hawaii.JUBA.BHT,-149.919268947,0.125421867353,0.133693964952,0.6475
20061015A.hawaii.MORC.BHT,-156.460718993,0.195316450443,0.132876862206,0.85
20061015A.hawaii.PMSA.BHT,-149.450032379,0.133764129046,0.143700612877,0.6475
20061015A.hawaii.RTC.BHT,-160.849516143,0.180507688992,0.159073395394,0.86
20061015A.hawaii.S003.BHT,-152.095451733,0.155727002498,0.238174348488,0.6875
20061015A.hawaii.S006.BHT,-151.723281719,0.141979783628,0.210021708858,0.695
20061015A.hawaii.S013.BHT,-152.714732208,0.120531948902,0.15014075676799998,0.6175
20061015A.hawaii.S019.BHT,-147.121032859,0.105093046176,0.193511065436,0.8875
20061015A.hawaii.SSB.BHT,-148.194922029,0.0996472334124,0.11999348553200001,0.765
20061015A.hawaii.STU.BHT,-152.125106827,0.249013314977,0.0444728868164,0.8125
20061017A.png.BBSR.BHT,-153.868419148,0.276360593635,0.0650210309983,0.7125
20061017A.png.HCNY.BHT,-158.49863409399998,0.0800792180575,0.0628713718439,0.685
20061020A.peru.IPM.BHT,-163.49479656399998,0.335864599888,0.046261183333099996,0.9425
20061020A.peru.WMQ.BHT,-162.31313003,0.09559495419639999,0.0712082620731,0.6575
20061022A.indianridge.ECH.BHT,-150.374008665,0.212655458884,0.08211617392519999,0.6425
20061022A.indianridge.ECSD.BHT,-164.334776939,0.09791147864199999,0.266742325856,0.625
20061022A.indianridge.JCT.BHT,-162.196276689,0.09440833818219999,0.10829976449,0.7425
20061022A.indianridge.SSB.BHT,-152.585764558,0.2412415936,0.0524860381405,0.715
20061022A.indianridge.X15A.BHT,-158.640380482,0.197802627234,0.13013391918199999,0.6775
20061107A.png.SPB.BHT,-168.318929573,0.225204657716,0.17285292829100002,0.8175
20061112A.png.CM21.BHT,-157.296518583,0.0777584233523,0.0967416501364,0.64
20061116A.macquarie.ECSD.BHT,-158.01973745200002,0.31511543235399997,0.07153765042289999,0.6225
20061116A.macquarie.P12A.BHT,-156.67048485200002,0.20144346727899998,0.13184949130999998,0.605
20061116A.macquarie.YAK.BHT,-158.261002912,0.102925041766,0.0892778127148,0.79
20061119A.pacific.ABKT.BHT,-161.334527581,0.191701985269,0.052143436982500006,0.665
20061119A.pacific.KIEV.BHT,-159.053967636,0.11560308048599999,0.259911028785,0.6125
20061119A.pacific.KKAR.BHT,-157.551009749,0.0992565995967,0.0463349054064,0.605
20061119A.pacific.KMNB.BHT,-159.035245823,0.178490389696,0.125115095461,0.7225
20061119A.pacific.MTN.BHT,-160.533804076,0.0913238937964,0.08286627422889999,0.695
20061119A.pacific.YULB.BHT,-156.3399209,0.231087751353,0.10706444434800001,0.825
20061129A.indonesia.C13A.BHT,-148.826773147,0.149488701081,0.187271830266,0.855
20061129A.indonesia.E14A.BHT,-155.593020819,0.128416246789,0.0789881885092,0.74
20061129A.indonesia.ECSD.BHT,-150.025529717,0.0660972715553,0.161086179059,0.7725
20061129A.indonesia.JFWS.BHT,-156.378301193,0.19485459334000002,0.07850610406889999,0.6875
20061129A.indonesia.LRAL.BHT,-163.10136282,0.129770560584,0.11374847834,0.6175
20061129A.indonesia.PASC.BHT,-150.358957439,0.142673317442,0.239415676598,0.8825
20061130A.pacific.A09A.BHT,-158.503228348,0.23818691959199997,0.106350029629,0.6875
20061130A.pacific.A11A.BHT,-146.696813999,0.160209693983,0.0986980348987,0.73
20061130A.pacific.A12A.BHT,-154.775096996,0.128929634932,0.0998463958038,0.775
20061130A.pacific.B09A.BHT,-158.426989655,0.16866058235300002,0.0794509226805,0.6625
20061130A.pacific.C09A.BHT,-148.21114800799998,0.227369349995,0.08262139496689999,0.6825
20061130A.pacific.C13A.BHT,-157.789852402,0.126795438247,0.04794605122119999,0.63
20061130A.pacific.CM18.BHT,-154.189892805,0.11233222360200001,0.140003914275,0.7825
20061130A.pacific.CSS.BHT,-167.829225818,0.105898749734,0.157903523011,0.68
20061130A.pacific.D13A.BHT,-146.536323475,0.25448979942899996,0.109003162526,0.895
20061130A.pacific.E11A.BHT,-147.688231409,0.165788566009,0.0957358623261,0.775
20061130A.pacific.F15A.BHT,-150.8530341,0.17972864013099998,0.10336950043299999,0.6125
20061130A.pacific.INK.BHT,-146.00572288200001,0.14277810688200002,0.054373670880500005,0.6725
20061130A.pacific.MSO.BHT,-150.75014516,0.157495271685,0.10610167624299999,0.8975
20061130A.pacific.NEW.BHT,-153.293544858,0.157311422504,0.0865488224918,0.8975
20061130A.pacific.PDG.BHT,-164.81951454100002,0.11416242304600001,0.12051952566400001,0.66
20061130A.pacific.TAM.BHT,-156.64946011799998,0.29745432397300003,0.0974562419727,0.69
20061130A.pacific.W17.BHT,-146.66808999399998,0.09149583141920001,0.08630087936039998,0.685
20061201A.indonesia.B06A.BHT,-153.87468625,0.11843673738800001,0.16538131959000002,0.79
20061201A.indonesia.FFC.BHT,-157.533970065,0.208198482601,0.1420833504,0.9125
20061201A.indonesia.J03A.BHT,-156.34556229700001,0.0467670606102,0.20332459987399998,0.6725
20061230A.aden.F08A.BHT,-144.153518481,0.05353162549169999,0.304029592203,0.615
20061230A.aden.OR058.BHT,-158.09581732700002,0.173470683776,0.17393223119800003,0.815
20070108A.tajikistan.LPAZ.BHT,-161.777317918,0.119633347763,0.0636159839325,0.685
20070108A.tajikistan.WMOK.BHT,-144.057110171,0.188718988222,0.278829201832,0.7425
20070117A.carlsberg.A08A.BHT,-159.900449566,0.0765726787837,0.19143915634199998,0.6425
20070117A.carlsberg.A11A.BHT,-148.179969297,0.115325808966,0.08337412922510001,0.65
20070117A.carlsberg.ACSO.BHT,-155.368862985,0.107753496327,0.13503662784,0.6125
20070117A.carlsberg.C14A.BHT,-151.481416103,0.12127114016599999,0.12106712916699999,0.6375
20070117A.carlsberg.D05A.BHT,-157.086601148,0.0816239239622,0.23312411763799998,0.6125
20070117A.carlsberg.E10A.BHT,-154.900475526,0.0548778495089,0.223893802221,0.6425
20070117A.carlsberg.E14A.BHT,-156.817347103,0.10646234049,0.2153737944,0.91
20070117A.carlsberg.G15A.BHT,-167.54805472200002,0.231459159904,0.145060457092,0.64
20070117A.carlsberg.LSR02.BHT,-164.702030958,0.405591751097,0.27233206891999995,0.625
20070117A.carlsberg.MA43.BHT,-146.136217812,0.279956958742,0.147085198715,0.8025
20070117A.carlsberg.MNTX.BHT,-159.595022322,0.148292354868,0.0977419247719,0.82
20070117A.carlsberg.RSSD.BHT,-146.45909821200001,0.195071836453,0.13925739025800002,0.8825
20070117A.carlsberg.S060.BHT,-160.021699408,0.24852124867199998,0.295509372439,0.8075
20070117A.carlsberg.SCHQ.BHT,-150.867088106,0.139888836771,0.20806708216400002,0.76
20070117A.carlsberg.SPB.BHT,-163.24033779,0.160704069754,0.066928054705,0.62
20070117A.carlsberg.TX31.BHT,-161.60423481799998,0.11529002280400001,0.0838889488125,0.665
20070117A.carlsberg.W080.BHT,-153.42804480200002,0.14527246401,0.166622906688,0.6075
20070117A.carlsberg.W13A.BHT,-157.018468408,0.131322962029,0.19319204393800002,0.87
20070117A.carlsberg.WVT.BHT,-149.240233303,0.179573748217,0.110833426893,0.665
20070117A.carlsberg.Y22C.BHT,-156.076526161,0.502607789234,0.129455322565,0.6325
20070120A.southsandwich.C08A.BHT,-162.978036014,0.305431843682,0.115863988327,0.725
20070120A.southsandwich.C13A.BHT,-154.01770212600002,0.373155371286,0.0602569504966,0.6625
20070120A.southsandwich.CHM.BHT,-163.153815913,0.257738325762,0.08083985052630001,0.7275
20070120A.southsandwich.D14A.BHT,-156.233014165,0.352633398852,0.08822043931610002,0.9175
20070120A.southsandwich.D15A.BHT,-156.331423514,0.169058296142,0.150771163948,0.8225
20070120A.southsandwich.E08A.BHT,-160.505294706,0.145814710634,0.0669598528193,0.795
20070120A.southsandwich.F07A.BHT,-158.177766876,0.099482744564,0.161460822899,0.7575
20070120A.southsandwich.F10A.BHT,-159.321249052,0.48958199253,0.083198307713,0.635
20070120A.southsandwich.F11A.BHT,-154.520937194,0.287772693378,0.13455463892,0.8925
20070120A.southsandwich.F12A.BHT,-152.395882499,0.09804398220079999,0.10860547273299999,0.78
20070120A.southsandwich.FFC.BHT,-156.075230418,0.128976061685,0.076717328271,0.8725
20070120A.southsandwich.FOR.BHT,-153.35457338,0.277709513449,0.104721692555,0.645
20070120A.southsandwich.GOAT.BHT,-162.321686909,0.247147410189,0.135539180594,0.6325
20070120A.southsandwich.H09A.BHT,-154.83365764799998,0.10479713788999999,0.11088233039999999,0.75
20070120A.southsandwich.H13A.BHT,-150.121326256,0.186531879723,0.10949301818499999,0.8275
20070120A.southsandwich.ISCO.BHT,-155.499964794,0.119233464856,0.104781702706,0.72
20070120A.southsandwich.OR058.BHT,-157.761780376,0.05764396678119999,0.202382233376,0.6275
