file,660pred,660err,660amp,660qual
19921106A.aegean.PAS.BHT,-239.535422874,0.15944051752,0.133892110605,0.665
19921108A.fiji.OBN.BHT,-219.49522780700002,0.21492327566599997,0.06543893149880001,0.76
19921108A.fiji.RIFB.BHT,-226.857241864,0.178074829711,0.129933510365,0.685
19921128A.chile.ERM.BHT,-234.552317397,0.17324338752000001,0.110275174965,0.7475
19921218A.png.CDCB.BHT,-236.767813977,0.121065084317,0.19075648390099997,0.7125
19930113A.india.ANMO.BHT,-226.79861228299998,0.18820205783399999,0.0458698377238,0.685
19930113A.india.ISA.BHT,-227.28416425400002,0.11396670923900001,0.05844857461109999,0.8975
19930113A.india.NRIL.BHT,-228.01619027799998,0.325313581026,0.10909060844900001,0.835
19930306A.fiji.LVZ.BHT,-227.672600759,0.131959842951,0.0695987775653,0.8275
19930306A.fiji.OBN.BHT,-230.54050058200002,0.20428855941799998,0.22798941298,0.8175
19930315A.chile.CAN.BHT,-219.13818455900002,0.13571435087,0.0818902066593,0.8825
19930315A.chile.CTAO.BHT,-228.048961972,0.180602274661,0.251425199456,0.695
19930315A.chile.ERM.BHT,-238.068665164,0.13863458429199998,0.288147201012,0.78
19930417A.fiji.WUS.BHT,-239.476818535,0.253756005635,0.0638001860143,0.655
19930511A.philippine.TBT.BHT,-230.81859723099998,0.09637193273330001,0.159272055837,0.6575
19930515A.aleutian.CDCB.BHT,-231.695207493,0.0964046438555,0.125879762785,0.695
19930515A.aleutian.PMSA.BHT,-238.67358004599998,0.157792881556,0.19194938266800002,0.72
19930618A.kermadec.NRIL.BHT,-220.224276686,0.196900888046,0.10489790993899999,0.7875
19930630A.vanuatu.KONO.BHT,-229.40406870700002,0.309481101528,0.185330794696,0.685
19930630A.vanuatu.NRIL.BHT,-218.27562143900002,0.0949911565913,0.0528586872658,0.6625
19930630A.vanuatu.WUS.BHT,-220.11506130200002,0.145987946191,0.136604440702,0.68
19930706A.easterisland.BGY.BHT,-231.745023893,0.09201369960010002,0.227729885894,0.8925
19930706A.easterisland.MBC.BHT,-235.694192397,0.100117446063,0.0591487912627,0.605
19930706A.easterisland.TLY.BHT,-232.85946217,0.254584230954,0.042805869762199994,0.655
19930708A.vanuatu.KONO.BHT,-231.438960175,0.10110366781300001,0.128788890546,0.6625
19930810A.newzealand.TAM.BHT,-236.981357511,0.114707307963,0.18167325682500002,0.8325
19930820A.newguinea.TRIB.BHT,-237.28988766400002,0.169063088927,0.166219849321,0.8225
19930901A.indonesia.CDCB.BHT,-229.385157085,0.128750007131,0.154877719025,0.92
19930904A.savu.ANMO.BHT,-226.01677449099998,0.12801166893899998,0.0703996154975,0.83
19930904A.savu.FFC.BHT,-220.919989702,0.123516194098,0.0856207472817,0.7425
19930904A.savu.GSC.BHT,-221.04857024900002,0.183882039252,0.201815132261,0.76
19930907A.kermadec.HRV.BHT,-226.07070135700002,0.233456451652,0.052894332197199995,0.9775
19930913A.newzealand.OBN.BHT,-227.63015606,0.078467375966,0.123340397322,0.6625
19930927A.atlantic.A35.BHT,-224.34777702,0.106887303896,0.20083567120999998,0.7925
19930927A.atlantic.A36.BHT,-222.42576287,0.0749319245911,0.18435724349100002,0.765
19930927A.atlantic.A38.BHT,-220.20794088099998,0.12702333595899998,0.214558678051,0.7525
19930927A.atlantic.A40.BHT,-219.192330498,0.11748043045600001,0.163984948031,0.7225
19930927A.atlantic.A41.BHT,-218.27692289700002,0.0957822459537,0.126245502845,0.72
19930929A.india.FRMB.BHT,-230.796153326,0.112695065215,0.18597039894099998,0.6175
19931005A.banda.CMB.BHT,-225.268843322,0.151606646962,0.131696340973,0.6
19931024A.mexico.BOSA.BHT,-220.34461364,0.07837387654080001,0.0830336468474,0.8175
19931105A.bismarck.FRB.BHT,-233.47117866099998,0.394241829177,0.0526650158354,0.6425
19931105A.bismarck.LPAZ.BHT,-232.87300131700002,0.206442674145,0.139815010209,0.735
19931119A.alaska.CACB.BHT,-232.75788069599997,0.180279322159,0.183528349214,0.7475
19931126A.solomon.CDCB.BHT,-235.763832825,0.143558165328,0.129139392687,0.625
19940212A.pacific.KEV.BHT,-222.94352510000002,0.256338187439,0.107828833111,0.6875
19940215A.loyalty.PPDB.BHT,-223.24502384099998,0.054023263461999996,0.358392905405,0.6325
19940314A.atlantic.CTAO.BHT,-232.881531657,0.12002711618100001,0.10142196172199999,0.765
19940314A.atlantic.SB08.BHT,-225.75310007299998,0.145068054117,0.04418105465469999,0.645
19940405A.aleutian.CDCB.BHT,-225.68177258,0.141258478273,0.1148586298,0.6775
19940523A.taiwan.SJG.BHT,-228.005047516,0.12067062089299999,0.232261493308,0.6025
19940525A.indonesia.UNM.BHT,-226.075960268,0.0903381870606,0.147591851208,0.635
19940603A.indonesia.RIFB.BHT,-225.07016365400003,0.061445029147699996,0.245069063213,0.66
19940606A.colombia.BB20.BHT,-235.80234135599997,0.145378539053,0.0655261017765,0.64
19940606A.colombia.CAN.BHT,-227.818330534,0.07453617191,0.0840501408704,0.61
19940606A.colombia.KOND.BHT,-220.12154158400003,0.0752703102609,0.0713609946278,0.665
19940606A.colombia.NWAO.BHT,-232.36021973799998,0.17071560785,0.0595521637538,0.7075
19940618A.newzealand.ANMO.BHT,-219.029495358,0.17274327363699998,0.11282682162,0.9525
19940618A.newzealand.CCM.BHT,-239.294162797,0.192087234239,0.0798419312921,0.6375
19940618A.newzealand.RIFB.BHT,-222.998510875,0.0662368116108,0.150971484223,0.7175
19940618A.newzealand.TARA.BHT,-226.176120534,0.136072834871,0.125578196461,0.7125
19940619A.newzealand.HRV.BHT,-230.390399819,0.10300454182499999,0.21714600366700001,0.7925
19940804A.indonesia.KEV.BHT,-237.17770075299998,0.08693704084899999,0.196068684737,0.8025
19940818A.kuril.PPDB.BHT,-236.720497801,0.171981397465,0.110189371674,0.6175
19940818A.kuril.RIFB.BHT,-235.804203218,0.183869380736,0.08900860073439999,0.6175
19940903A.vanuatu.FRB.BHT,-239.265465325,0.165424736125,0.05963589915519999,0.7625
19940903A.vanuatu.HRV.BHT,-226.374750111,0.125973509725,0.154233557486,0.755
19940903A.vanuatu.PUGE.BHT,-220.206647929,0.262523705057,0.18257589698899998,0.675
19940903A.vanuatu.SDV.BHT,-219.97868607700002,0.11245086937899999,0.249649361991,0.6625
19940913A.colombia.BRVK.BHT,-236.824209833,0.189429328713,0.111125191259,0.7175
19940913A.colombia.KIBA.BHT,-221.877491225,0.0690351977503,0.11735052555099999,0.6575
19940913A.colombia.KOMO.BHT,-236.12076393200002,0.138689871806,0.165164440894,0.6925
19941001A.vanuatu.CHKZ.BHT,-219.80628498599998,0.23499292898600002,0.326904870637,0.7225
19941001A.vanuatu.NAVB.BHT,-230.494063735,0.24236501902,0.109474766029,0.695
19941008A.indonesia.FRB.BHT,-221.297129667,0.126243626168,0.0799012062814,0.6175
19941013A.indonesia.TSUM.BHT,-221.110040138,0.11165260862299999,0.160782274112,0.67
19941015A.png.CCM.BHT,-222.780345693,0.19373133470800002,0.106386203916,0.83
19941015A.png.OLIB.BHT,-236.09160438,0.126565460796,0.183444271793,0.6975
19941105A.macquarie.AGVB.BHT,-235.087410823,0.22953080520999997,0.17435033817499998,0.725
19941105A.macquarie.BGIO.BHT,-237.70576130400002,0.125636265409,0.136347063769,0.8075
19941114A.philippine.BAR.BHT,-221.56080147400002,0.125026051557,0.0787326999127,0.63
19941114A.philippine.CMB.BHT,-227.831354757,0.203440208725,0.142259516047,0.79
19941120A.indonesia.SJG.BHT,-218.90653510200002,0.0765593295143,0.136281001521,0.78
19941214A.solomon.RIFB.BHT,-232.496024283,0.11026052484200001,0.109179299264,0.745
19941228B.japan.PPDB.BHT,-221.658252499,0.16805856479400003,0.0932316480991,0.805
19950101A.japan.BOCO.BHT,-233.569636685,0.10987414308700001,0.274300274434,0.6975
19950101A.japan.PACH.BHT,-238.176258433,0.300642686044,0.08973890000489998,0.7625
19950101A.japan.SICA.BHT,-223.83682772400002,0.0939773249679,0.323896144086,0.6675
19950116A.honshu.MDT.BHT,-224.150410805,0.163596901277,0.15432521071,0.7675
19950116A.honshu.NNA.BHT,-231.834944194,0.0804051661851,0.1307306916,0.63
19950127A.indonesia.ROSL.BHT,-234.695040248,0.109242699956,0.147691165648,0.8625
19950127A.indonesia.UYUN.BHT,-219.688536349,0.09802138017889998,0.196097167589,0.67
19950203A.balleny.ANMO.BHT,-227.94561782,0.126684082576,0.0541864663888,0.615
19950203A.balleny.HIA.BHT,-219.945847175,0.10004338742499999,0.0479418624815,0.92
19950203A.balleny.KIEV.BHT,-227.333128456,0.123327422059,0.163433525957,0.68
19950203A.balleny.KUR.BHT,-222.88362085900002,0.116705163653,0.28199715591499996,0.71
19950203A.balleny.TLG.BHT,-225.008021958,0.117181861755,0.199078268482,0.6525
19950205A.newzealand.HRV.BHT,-226.23619289,0.09575309606460002,0.18802437333099997,0.72
19950205A.newzealand.KIBE.BHT,-232.792398266,0.17663716802499999,0.140613534903,0.685
19950205A.newzealand.MBC.BHT,-230.95354771700002,0.12785933617999998,0.0685826634574,0.685
19950205A.newzealand.SUR.BHT,-221.947050588,0.300985162787,0.12689725766899998,0.8475
19950219A.california.AMBA.BHT,-230.40729560900002,0.14734152306,0.0845571862854,0.7375
19950219A.california.ASCN.BHT,-230.412873717,0.133886794596,0.175769951989,0.7525
19950219A.california.BGCA.BHT,-220.585256795,0.0898419082044,0.1472709108,0.7625
19950219A.california.CHTO.BHT,-220.13221666599998,0.126666887385,0.0522359945399,0.84
19950219A.california.MITU.BHT,-229.649818483,0.09245783188449999,0.0401164788006,0.675
19950219A.california.RUNG.BHT,-227.394733272,0.06620970711,0.0623142660819,0.7025
19950219A.california.URAM.BHT,-230.405431754,0.16156068376,0.0691198073801,0.7875
19950319A.indonesia.LSZ.BHT,-223.265779918,0.15608819886199998,0.21833504647500002,0.95
19950319B.indonesia.BATO.BHT,-236.06860456200002,0.128752170814,0.165203463982,0.7875
19950319B.indonesia.CHUQ.BHT,-228.976395845,0.140370394191,0.10376351241000001,0.6475
19950319B.indonesia.MM11.BHT,-229.886135105,0.139022297128,0.153219438705,0.7725
19950319B.indonesia.PLCA.BHT,-224.48648065900002,0.09372547401889998,0.0762038684611,0.735
19950319B.indonesia.ROSL.BHT,-236.76344463200002,0.0746078895583,0.10608472094100001,0.6
19950319B.indonesia.WLF.BHT,-227.78402079,0.0882618778159,0.11705651549900001,0.6525
19950326A.southsandwich.AAK.BHT,-227.298235532,0.14973261476,0.061460891468900006,0.68
19950326A.southsandwich.BRVK.BHT,-221.813043615,0.08804742320419999,0.0648052561243,0.7625
19950414A.southsandwich.ANMO.BHT,-223.42414049599998,0.120118504198,0.07471288291289999,0.6575
19950414A.southsandwich.BRVK.BHT,-224.77304105099998,0.085096829407,0.192135207465,0.6775
19950414A.southsandwich.PMG.BHT,-218.90817255599998,0.08395388878440001,0.09819969971110001,0.6525
19950414A.southsandwich.RDM.BHT,-221.780753035,0.065675109987,0.212873271783,0.7875
19950414A.southsandwich.WUS.BHT,-224.861870849,0.13677863639,0.0711545167924,0.6175
19950417A.kuril.LPAZ.BHT,-239.10631323299998,0.233905073856,0.17957078146699998,0.715
19950421A.philippine.PAL.BHT,-231.174769335,0.10620491338400001,0.138705117318,0.74
19950421A.philippine.SPA.BHT,-232.79619647400003,0.170000608444,0.166228002797,0.7875
19950505A.philippine.CCM.BHT,-223.553231949,0.0859671522151,0.116341497683,0.755
19950505A.philippine.PAL.BHT,-229.70943236099998,0.0667632832566,0.14905486495,0.71
19950514A.indonesia.CCM.BHT,-230.440534935,0.121219545093,0.17591054754299998,0.615
19950514A.indonesia.STU.BHT,-221.54935904299998,0.190243115369,0.20813763842500002,0.6825
19950517A.loyalty.KEV.BHT,-227.021938568,0.12093636614,0.120471357281,0.6225
19950518A.atlantic.TAU.BHT,-226.04558269700001,0.14787841652,0.052589926963300004,0.7025
19950523A.atlantic.CHTO.BHT,-238.56809892099997,0.0702597680342,0.0906282005303,0.6675
19950523A.atlantic.ICAN.BHT,-233.64943382799999,0.17984774442600002,0.0772472987719,0.7975
19950523A.atlantic.PAS.BHT,-236.502199947,0.201847322776,0.0262499536546,0.6225
19950529A.santacruz.BDFB.BHT,-236.7001113,0.0639836267594,0.12341752748299999,0.6475
19950529A.santacruz.DOOR.BHT,-221.769268054,0.0673802770228,0.141221693787,0.6
19950529A.santacruz.KEG.BHT,-237.69739881700002,0.21237194771200002,0.049617230220599995,0.715
19950529A.santacruz.SCHO.BHT,-225.76046674900002,0.15810326701,0.23038524842099997,0.85
19950531A.mexico.BRVK.BHT,-220.824301937,0.212730224964,0.104074392813,0.6775
19950531A.mexico.HYB.BHT,-234.90307759200002,0.104093166568,0.252788423807,0.83
19950531A.mexico.TATO.BHT,-218.85849085200002,0.11338673261,0.202280844939,0.615
19950531A.mexico.ZRN.BHT,-221.31575670400002,0.156202540938,0.125084283917,0.78
19950615A.greece.NOUC.BHT,-236.866058197,0.259800650356,0.10066933564,0.6475
19950621A.balleny.AAK.BHT,-228.720956127,0.108663776458,0.138175104724,0.7125
19950621A.balleny.BGIO.BHT,-233.34170195599998,0.119365596548,0.034486936748099994,0.61
19950621A.balleny.CCM.BHT,-232.77474308,0.09806570598089999,0.102444272532,0.68
19950621A.balleny.DPC.BHT,-237.18718631099998,0.129571425757,0.0814713152723,0.77
19950621A.balleny.FRB.BHT,-239.211805572,0.151571560757,0.051736991393599996,0.6275
19950621A.balleny.ICAN.BHT,-233.921252236,0.232474349696,0.056933440792199995,0.6275
19950621A.balleny.KZA.BHT,-226.765851935,0.0857527564314,0.139086916611,0.855
19950621A.balleny.MDT.BHT,-231.21805528,0.12884258529200002,0.0941798290445,0.6275
19950621A.balleny.PAS.BHT,-227.07988352799998,0.083104700563,0.06877060083650001,0.685
19950621A.balleny.TKM2.BHT,-230.149807818,0.106984760654,0.106317932914,0.6775
19950621A.balleny.TLG.BHT,-223.389705905,0.0540388434172,0.11279205853,0.7175
19950621A.balleny.TLY.BHT,-222.996281309,0.0458887068858,0.063749354988,0.66
19950630A.california.BGIO.BHT,-219.105109433,0.10206748230399999,0.153995384774,0.655
19950630A.california.CHTO.BHT,-226.648026415,0.300815626161,0.161940610339,0.89
19950630A.california.ZRN.BHT,-218.898298743,0.382305403406,0.108774610066,0.6325
19950712A.loyalty.BGCA.BHT,-236.947334799,0.27555153179499997,0.132252193959,0.6075
19950727A.indianocean.ISA.BHT,-226.68150206400003,0.26578195387200004,0.14343136167,0.805
19950727A.indianocean.PFO.BHT,-222.559887032,0.130044977487,0.111441074986,0.6575
19950730A.chile.MAK.BHT,-238.420175353,0.09747789115689999,0.21517190933400002,0.62
19950807A.micronesia.CRUZ.BHT,-225.729236158,0.228246468403,0.0956329032233,0.6225
19950807A.micronesia.DBIC.BHT,-236.704331185,0.171273311669,0.08467187967489999,0.7225
19950818A.southsandwich.BRVK.BHT,-220.015630105,0.18736798213199998,0.045533075494,0.885
19950823A.pacific.BGIO.BHT,-235.33476522400002,0.139702990798,0.11387896603599999,0.725
19950823A.pacific.SSB.BHT,-239.026149245,0.182701766588,0.195982301124,0.695
19950828A.california.PSI.BHT,-235.42688884400002,0.164706339315,0.0708623041707,0.665
19950828A.california.TAM.BHT,-218.625384637,0.0763918270743,0.09790941167980001,0.6225
19950828A.california.XAN.BHT,-229.093664306,0.131793677174,0.0838393835806,0.735
19950829A.indianridge.DPC.BHT,-220.29801289,0.21184616174899998,0.122054617347,0.87
19950829A.indianridge.FFC.BHT,-220.271896997,0.163318576632,0.0972818533865,0.6425
19950829A.indianridge.SCZ.BHT,-237.73113932400003,0.112489888106,0.105855547071,0.7525
19950829A.indianridge.SSB.BHT,-219.099987858,0.146860822481,0.0608768131836,0.7325
19950923A.peru.LSA.BHT,-235.07866439900002,0.16060265573,0.116123257675,0.8675
19950923A.peru.TKM2.BHT,-229.664749863,0.22341885026099997,0.09893041033250001,0.785
19950923A.peru.ZRN.BHT,-221.543427365,0.248786346125,0.05847170720369999,0.68
19951006A.indonesia.FRD.BHT,-236.150312207,0.131565678938,0.150852411172,0.6975
19951012A.pacific.AAK.BHT,-224.95303852700002,0.105820021132,0.25026987037799997,0.735
19951012A.pacific.INCN.BHT,-232.19210703,0.408654938092,0.098161513124,0.75
19951013A.macquarie.KBS.BHT,-226.435082471,0.118210312456,0.19537591917599997,0.65
19951015A.solomon.OBN.BHT,-236.178550651,0.172466898773,0.150929223528,0.605
19951108A.sumatera.PAS.BHT,-232.91225478,0.118627635333,0.10278298251,0.68
19951108A.sumatera.PMB.BHT,-231.400852498,0.10125859412499999,0.129318142054,0.6325
19951108A.sumatera.SVD.BHT,-227.868046052,0.21914128506499997,0.122967440711,0.7975
19951108A.sumatera.VTV.BHT,-229.587272993,0.114983434109,0.0653378030132,0.615
19951124A.kuril.PTGA.BHT,-219.650936045,0.16607685516100001,0.0672629479368,0.73
19951124A.newzealand.BGCA.BHT,-229.90748994400002,0.35349430251,0.0847542121129,0.7425
19951127A.kuril.DRV.BHT,-224.028738278,0.164801936173,0.17729423009700002,0.645
19951201A.pacific.CHKZ.BHT,-223.037787517,0.128287339413,0.0744614007317,0.6425
19951201A.pacific.HYB.BHT,-235.495685599,0.0523228569862,0.188201324388,0.805
19951201A.pacific.KURK.BHT,-219.625784068,0.08044951578369999,0.0596765197348,0.64
19951201A.pacific.LSA.BHT,-234.692541713,0.07230596564410001,0.0485766970904,0.74
19951210A.kuril.BDFB.BHT,-236.028530648,0.411066848332,0.0965370190748,0.6475
19951211A.mexico.BGCA.BHT,-225.240297109,0.09690660120729999,0.158022356302,0.6625
19951211A.mexico.LBTB.BHT,-231.39975515400002,0.13716217004,0.056246071446599995,0.685
19951219A.indonesia.ECH.BHT,-230.43855414900003,0.0960453189931,0.135276143184,0.6725
19951230A.pacific.BGCA.BHT,-220.827796278,0.160593664302,0.07740743576260001,0.605
19951230A.pacific.TSUM.BHT,-221.148308043,0.046255302563899994,0.086339227154,0.645
19951230A.pacific.WUS.BHT,-238.664309823,0.206932959128,0.06577769768069999,0.7575
19960203A.china.LPAZ.BHT,-221.069724418,0.191559698378,0.125391584887,0.6125
19960216A.ascension.DENA.BHT,-226.04634548400003,0.09143709067839999,0.17753854122999999,0.605
19960217B.indonesia.GSC.BHT,-238.544588522,0.09836543493739999,0.23577876944200002,0.76
19960218A.ascension.INK.BHT,-220.15236809,0.183511276936,0.0980687261336,0.6
19960218A.ascension.MTCA.BHT,-227.961588673,0.169533021503,0.0692800679343,0.815
19960218A.ascension.VNDA.BHT,-227.865936177,0.129259021592,0.0697119375402,0.6475
19960225A.mexico.LBTB.BHT,-229.511236072,0.30828170300999996,0.0970950898881,0.6475
19960303A.nicaragua.CTAO.BHT,-233.59369616799998,0.2190711157,0.0723518840141,0.69
19960324A.macquarie.KEV.BHT,-238.094793173,0.19146984319899998,0.08966019759199999,0.7775
19960324A.macquarie.VSL.BHT,-237.933788323,0.18761536135499998,0.0882316391437,0.6475
19960602A.atlantic.BJT.BHT,-225.853602365,0.25010191637400003,0.126733559688,0.8225
19960602A.atlantic.DOTA.BHT,-231.41492962,0.157111086234,0.113271540396,0.6925
19960602A.atlantic.INU.BHT,-227.30638119099999,0.21830423555999998,0.0545917765409,0.625
19960602A.atlantic.TATO.BHT,-232.37976442299998,0.08649224059,0.093776869734,0.6575
19960602A.atlantic.YSS.BHT,-220.03310891299998,0.161297902603,0.0690126251928,0.85
19960606A.indianridge.CARO.BHT,-220.383112462,0.151121322176,0.115803633441,0.78
19960606A.indianridge.ERM.BHT,-221.309438714,0.261613558148,0.161773363235,0.6925
19960606A.indianridge.KEV.BHT,-219.89346871599997,0.111267236487,0.0852366962228,0.705
19960606A.indianridge.PET.BHT,-225.282978268,0.333062939219,0.0817063213288,0.6275
19960606A.indianridge.PTGA.BHT,-224.433341785,0.20268906147,0.0547736375894,0.87
19960606A.indianridge.SUW.BHT,-219.201101773,0.258573859404,0.07659546416280001,0.855
19960608A.aleutian.NATB.BHT,-235.273455738,0.20773535567,0.0762640769726,0.745
19960611A.philippine.ALQN.BHT,-231.146071308,0.10015460263699999,0.109103302256,0.7025
19960611A.philippine.BISC.BHT,-230.510905517,0.100108953845,0.10903159910700001,0.7425
19960611A.philippine.CARO.BHT,-227.23059542200002,0.062011647698300004,0.0850018054338,0.6475
19960611A.philippine.CHAZ.BHT,-224.422684375,0.0861986759224,0.11260199578600001,0.6875
19960611A.philippine.DEST.BHT,-225.198158892,0.08504655996810001,0.0966606426871,0.6425
19960611A.philippine.HKT.BHT,-225.309199185,0.137915173967,0.153298618691,0.7675
19960611A.philippine.MADW.BHT,-232.28361612400002,0.0961809525092,0.0606147770739,0.6
19960611A.philippine.NNNN.BHT,-223.930080383,0.0797199742495,0.10220530457499999,0.6625
19960611A.philippine.PAL.BHT,-224.71201906599998,0.0778095861084,0.148119132368,0.7275
19960611A.philippine.PAPL.BHT,-233.59239877599998,0.08375115869310001,0.07847190608860001,0.61
19960611A.philippine.POP10.BHT,-229.50390164400002,0.13119849561799998,0.13145024387499998,0.74
19960611A.philippine.POP6.BHT,-228.682438976,0.06507251591730001,0.09113356384510002,0.6625
19960611A.philippine.POP7.BHT,-229.41850311,0.08594820019339999,0.126380826278,0.66
19960611A.philippine.POP8.BHT,-229.529586195,0.0930650680934,0.133839872471,0.66
19960611A.philippine.POP9.BHT,-228.953223445,0.132535202239,0.140971945673,0.7025
19960611A.philippine.POUL.BHT,-225.55869039700002,0.038732943047800006,0.10103985822999999,0.6375
19960611A.philippine.VBOI.BHT,-225.057308155,0.09826418339649999,0.0946636284214,0.6275
19960611A.philippine.VSGL.BHT,-224.037054145,0.10988814338,0.0921339044258,0.6625
19960621A.kamchatka.BDFB.BHT,-230.411265475,0.0794708520148,0.0368495525745,0.7475
19960622A.bouvet.ALQN.BHT,-223.405556872,0.197773120592,0.0435991854065,0.6525
19960622A.bouvet.ARU.BHT,-222.290708889,0.13556753755,0.107420936505,0.8525
19960622A.bouvet.CARO.BHT,-225.159769987,0.137430848765,0.062395649161,0.745
19960622A.bouvet.DEND.BHT,-224.247516993,0.060498637936300004,0.14977620402,0.6725
19960622A.bouvet.FFC.BHT,-233.146874165,0.10710760037799999,0.0539404419706,0.635
19960622A.bouvet.FRB.BHT,-222.57922268599998,0.0663060223215,0.133400704134,0.6125
19960622A.bouvet.KBS.BHT,-228.275378018,0.162807056446,0.167661760438,0.935
19960622A.bouvet.MADW.BHT,-221.777620823,0.144881060845,0.09444366772479999,0.815
19960622A.bouvet.OBN.BHT,-218.456552163,0.0929228214573,0.149985579644,0.67
19960622A.bouvet.POP1.BHT,-224.510392538,0.0925288395959,0.11258179920499999,0.7875
19960622A.bouvet.TSK.BHT,-234.078339535,0.11512960851,0.10412551361500001,0.88
19960622A.bouvet.ULN.BHT,-234.746614825,0.12165715562400001,0.034674161584,0.72
19960622A.bouvet.VSG4.BHT,-223.78355779,0.134873603885,0.125009401405,0.715
19960622A.bouvet.WHY.BHT,-234.447213343,0.315010324141,0.060818406605699996,0.7075
19960715A.mexico.XAN.BHT,-233.70612804799998,0.105858035743,0.12034392178600001,0.725
19960716A.minahassa.BAR.BHT,-226.66912397099998,0.0751522088374,0.17854746370900001,0.8575
19960716A.minahassa.DBIC.BHT,-226.601707132,0.166030034311,0.183219045656,0.6225
19960722A.minahassa.PAL.BHT,-237.031889853,0.107570817301,0.135318556973,0.7675
19960725A.pacific.BFO.BHT,-238.84831446799998,0.109814835806,0.0962509783079,0.7475
19960725A.pacific.DMB02.BHT,-220.052233777,0.0679710859633,0.18156405,0.6925
19960725A.pacific.KIV.BHT,-233.641974417,0.33453824825100004,0.0734151624993,0.6975
19960725A.pacific.POP6.BHT,-227.471810269,0.108363216376,0.0967087865085,0.76
19960725A.pacific.POP7.BHT,-226.34134972099997,0.159954833663,0.152579742929,0.94
19960725A.pacific.VSL.BHT,-233.289491847,0.102386473238,0.10368435704199999,0.8275
19960730A.philippine.CARO.BHT,-223.736812799,0.16919365840300002,0.155282315306,0.6775
19960730A.philippine.HRV.BHT,-227.37444468599998,0.127902870819,0.0896182037657,0.68
19960802A.solomon.BISC.BHT,-220.389435838,0.0799200477055,0.0727217021011,0.7275
19960802A.solomon.CCM.BHT,-219.32761495900002,0.279950739029,0.07104319096350001,0.74
19960802A.solomon.DRLN.BHT,-226.342074824,0.136113787388,0.133282320221,0.9125
19960802A.solomon.HRV.BHT,-236.829823308,0.166863457708,0.09425655778110001,0.6725
19960802A.solomon.PAL.BHT,-237.30104817400002,0.187414638968,0.0582308016408,0.6575
19960802A.solomon.VSGL.BHT,-218.29327592099997,0.09266012098919998,0.102609475681,0.635
19960805A.tonga.HYB.BHT,-218.819970637,0.17010656915800001,0.158199615637,0.8025
19960805A.tonga.TRRB.BHT,-225.08905208,0.105469226298,0.208306673581,0.6425
19960812A.molucca.DEST.BHT,-222.531681037,0.08986134923589999,0.10505742524900001,0.6275
19960812A.molucca.POP3.BHT,-228.95755772299998,0.211106938618,0.126043493921,0.62
19960812A.molucca.POP7.BHT,-229.54506907200002,0.109722095967,0.153975782961,0.785
19960812A.molucca.POP9.BHT,-229.09025302599997,0.199270425049,0.157075972969,0.835
19960815A.vanuatu.SPB.BHT,-233.639705325,0.206742679576,0.254836735474,0.8725
19960827A.indianridge.DSB.BHT,-224.871655094,0.12969911026,0.188931540097,0.81
19960905A.easterisland.BOSA.BHT,-219.21580882700002,0.182275587284,0.089344891539,0.765
19960905A.easterisland.ECH.BHT,-233.525762496,0.0708044696591,0.08936082630210002,0.7075
