file,time,error,quality
n15_125.20,-154.989836421,0.168420806136,0.9025
n15_140.85,-155.819300789,0.118085616338,0.8975
n15_15.65,-155.295114939,0.131065215339,0.77
n15_156.50,-156.448052089,0.11900703537599999,0.975
n15_172.15,-158.026581965,0.157634964446,0.785
n15_187.80,-158.21671657299999,0.126039340823,0.99
n15_203.45,-157.470417749,0.113418792915,0.98
n15_219.10,-157.20710587899998,0.10276777201300001,0.965
n15_234.75,-157.091273709,0.181289755072,0.9925
n15_250.40,-157.314835418,0.150382831307,0.9325
n15_266.05,-155.509236251,0.07719912019330001,0.8625
n15_281.70,-155.08874497899998,0.0936319464715,0.935
n15_297.35,-157.212551066,0.0699137190069,0.9075
n15_31.30,-156.551787452,0.06788591750180001,0.63
n15_313.00,-157.14947944899998,0.149661736402,1.01
n15_328.65,-156.599160762,0.11354662386,0.9875
n15_344.30,-156.503741375,0.09544227696560001,0.895
n15_46.95,-155.800574509,0.10315163375900001,0.67
n15_62.60,-156.414526126,0.05573636239569999,0.66
n15_78.25,-156.030258425,0.0530113300503,0.645
n15_93.90,-155.737250966,0.0509524261817,0.675
n30_0,-157.34849164,0.0992116968323,0.77
n30_102.84,-156.512151227,0.12617439704800001,0.79
n30_119.98,-155.999821242,0.051182941959699996,0.6575
n30_137.12,-155.931100983,0.114070438878,0.885
n30_154.26,-156.98854049,0.0939934125076,0.88
n30_17.14,-154.808646808,0.16603759937999998,0.9125
n30_171.40,-156.887189113,0.11015716782,0.65
n30_188.54,-158.370521,0.198272455073,0.795
n30_205.68,-158.437193243,0.152676851954,0.9725
n30_222.82,-157.67354379100001,0.146996610889,0.78
n30_239.96,-158.035792112,0.11183691208100001,0.7875
n30_274.24,-155.192000282,0.0908111324701,0.785
n30_291.38,-156.603221148,0.132222465949,0.96
n30_308.52,-156.040793829,0.038626505109199995,0.6475
n30_325.66,-156.406944724,0.141824308209,0.9525
n30_34.28,-156.286412139,0.17986966221700001,0.9
n30_342.80,-157.01890380700002,0.140147200809,0.9
n30_51.42,-156.289023701,0.13660638717499998,0.9675
n30_68.56,-156.349810792,0.159051590363,0.77
n30_85.70,-156.379172022,0.0361651848696,0.66
n45_0,-158.287398105,0.146010219611,0.9125
n45_105.85,-156.301513443,0.042169161101199996,0.655
n45_127.02,-155.44011217899998,0.16899986677499998,0.865
n45_148.19,-155.680733649,0.0689961802529,0.6575
n45_169.36,-156.24911342299998,0.169721687835,0.73
n45_190.53,-158.777944072,0.253526899633,0.8575
n45_21.17,-156.647530418,0.0706203880159,0.655
n45_211.70,-158.12625985100001,0.0510484962634,0.64
n45_232.87,-157.674964699,0.0427065102666,0.6175
n45_254.04,-159.32753113200002,0.12691361297,0.9075
n45_275.21,-159.198165136,0.147202153276,0.865
n45_296.38,-156.595174436,0.197517146432,0.9275
n45_317.55,-154.88674904,0.105387533496,0.925
n45_338.72,-157.059739308,0.126846613741,1.0
n45_42.34,-155.927530919,0.119933293769,0.7575
n45_63.51,-154.701081057,0.0907336779874,0.7025
n45_84.68,-156.18247780299998,0.11729448281400001,0.76
n60_0,-157.587870985,0.09782422905799999,0.8725
n60_120.00,-154.777943516,0.15646036070699998,0.9525
n60_150.00,-154.703012543,0.101859381689,0.68
n60_180.00,-156.705427475,0.0590025488964,0.6875
n60_210.00,-157.439821285,0.0520391521954,0.62
n60_240.00,-157.397151692,0.0506992232159,0.6525
n60_270.00,-156.710452922,0.061746680895100006,0.6125
n60_30.00,-154.185453588,0.182291514536,0.71
n60_300.00,-155.754921083,0.189673954397,0.8825
n60_330.00,-157.205672192,0.104181598818,0.8875
n60_60.00,-154.56511416,0.240238049147,0.825
n60_90.00,-155.218760059,0.14854439778,0.88
n75_0,-154.027207396,0.12262472457000001,0.7125
n75_120.00,-153.91579647,0.168553718471,0.805
n75_180.00,-154.433793029,0.09462704416310001,0.9525
n75_240.00,-154.782461894,0.0788060703125,0.7475
n75_300.00,-155.619290337,0.11978323577299999,0.8275
n75_60.00,-154.809137475,0.221822126061,0.7575
n90_0,-153.39230264100001,0.131289559698,0.7475
