file,time,error,quality
67.5_20.00,-154.914269923,0.0952626924437,0.825
67.5_200.00,-155.979267449,0.153935551631,0.9125
67.5_220.00,-156.67608342399998,0.0669095177937,0.8975
67.5_240.00,-156.620636794,0.0547487570297,0.675
67.5_260.00,-156.423308525,0.11657499030099999,0.88
67.5_280.00,-155.97534053200002,0.08890006078389999,0.945
67.5_300.00,-155.618064848,0.0642849456233,0.63
67.5_320.00,-155.384618267,0.051701139090499997,0.6525
67.5_340.00,-154.585577568,0.0459133761655,0.6075
67.5_40.00,-155.462491346,0.137098424318,0.9375
67.5_60.00,-155.32872622899998,0.18931347001499998,0.95
67.5_80.00,-155.414807387,0.171293836643,0.96
7.5_0,-152.602861972,0.07547800279400001,0.65
7.5_105.00,-156.402167487,0.107198714967,0.87
7.5_112.50,-155.687743204,0.17035712454100002,0.8175
7.5_120.00,-153.45488723399998,0.12574827469799998,0.8375
7.5_135.00,-158.488840248,0.160887664456,0.6325
7.5_142.50,-157.108302455,0.09330360367450001,0.7525
7.5_15.00,-155.644020417,0.122337801601,0.8875
7.5_150.00,-158.382043896,0.133395415346,0.7775
7.5_157.50,-158.502532271,0.19290359124,0.835
7.5_165.00,-158.566876023,0.108477294195,0.605
7.5_180.00,-158.940194323,0.231331255683,0.795
7.5_187.50,-158.147624079,0.0765027135199,0.905
7.5_195.00,-157.251551027,0.09943997922350001,0.94
7.5_202.50,-157.616745734,0.0633314060267,0.6975
7.5_210.00,-158.067286956,0.09070390760739999,0.6575
7.5_217.50,-157.37729702299998,0.0741430720492,0.885
7.5_22.50,-155.51651245600002,0.186267973016,0.8625
7.5_225.00,-157.596946574,0.0843987317151,0.9525
7.5_232.50,-158.187563017,0.0852302226044,0.855
7.5_240.00,-158.416665407,0.182773766595,0.9125
7.5_247.50,-155.963691495,0.16882404640700002,0.9125
7.5_255.00,-157.002286733,0.0672155303616,0.7875
7.5_262.50,-156.498275941,0.0676662115671,0.6025
7.5_270.00,-155.512042157,0.112161254296,0.665
7.5_277.50,-155.527703414,0.24580921526799998,0.8775
7.5_285.00,-155.671287995,0.108927053314,0.6125
7.5_30.00,-157.895442421,0.194569449158,0.6875
7.5_300.00,-156.862379773,0.138186074311,0.6875
7.5_307.50,-156.29951063200002,0.129869913867,0.74
7.5_315.00,-155.712528467,0.136572727464,1.01
7.5_322.50,-156.7597484,0.136938733972,0.9125
7.5_330.00,-156.179217636,0.151306548236,0.795
7.5_337.50,-155.754182424,0.12412075995100001,0.8125
7.5_345.00,-156.05003851799998,0.114671818151,0.765
7.5_352.50,-152.921839669,0.154929536203,0.855
7.5_37.50,-153.361326156,0.18438408950399998,0.99
7.5_45.00,-151.45194765,0.0867453716014,0.9275
7.5_52.50,-152.071619897,0.134001662919,0.93
7.5_60.00,-157.262163614,0.127685777809,0.795
7.5_67.50,-156.990837972,0.218644795533,0.8075
7.5_7.50,-156.150652411,0.148843777533,0.785
7.5_75.00,-157.83957951600001,0.19720424160100003,0.86
7.5_82.50,-156.153895665,0.12056688457800001,0.695
75.0_0,-153.634587909,0.14759797740299999,0.8525
75.0_120.00,-156.864739206,0.08770232688860001,0.6375
75.0_150.00,-156.557773549,0.16707063105,0.9475
75.0_180.00,-155.524100035,0.185164394338,0.865
75.0_210.00,-153.598646705,0.12143812019000001,1.0225
75.0_240.00,-155.68153061,0.08814422047539999,0.8125
75.0_270.00,-156.243605722,0.13753849567600002,0.92
