file,time,error,quality
19930113A.india.PAS.BHT,-159.53445119748545,0.2930581375037069,0.6225
19930120A.banda.CCM.BHT,-157.39991988183624,0.128992104771699,0.6325
19930120A.banda.PAS.BHT,-152.0286418369962,0.2028687936101788,0.6775
19930120A.banda.PFO.BHT,-159.20984087535342,0.25574060963331885,0.925
19930306A.fiji.LVZ.BHT,-161.16046530666515,0.15040866671493705,0.7275
19930315A.chile.CTAO.BHT,-146.88828986392858,0.13463279690665375,0.7375
19930315A.chile.NOUC.BHT,-159.37757693660726,0.14652930450598126,0.915
19930315A.chile.NWAO.BHT,-151.7751684279636,0.15090746339803168,0.7875
19930315A.chile.TSK.BHT,-156.70268688174897,0.1388873522249353,0.67
19930417A.fiji.HRV.BHT,-152.53814587344397,0.2793193881136733,0.6
19930516A.tonga.ALE.BHT,-154.68452755934598,0.1136742993354562,0.91
19930516A.tonga.FRB.BHT,-145.4643286652971,0.15521691452307695,0.6575
19930517A.png.HRV.BHT,-156.50545256513848,0.0997887008858404,0.6375
19930606A.mariana.TBT.BHT,-155.44783024270328,0.16775906135704113,0.7375
19930612A.indonesia.AGVB.BHT,-161.67857821418468,0.18586140466720752,0.6775
19930612A.indonesia.GSC.BHT,-159.5511344386918,0.12355323276385542,0.7275
19930612A.indonesia.KONO.BHT,-152.9194018759921,0.11467488630484568,0.765
19930618A.kermadec.DPC.BHT,-165.53695974737482,0.0867391279306106,0.78
19930618A.kermadec.LVZ.BHT,-156.58518780709772,0.38031760323702396,0.67
19930623A.southshetland.CMB.BHT,-152.03668272194284,0.2785495392424216,0.8475
19930623A.southshetland.KONO.BHT,-158.97068340362262,0.14124996398829506,0.6075
19930623A.southshetland.TLY.BHT,-164.84931208579565,0.1744644986032693,0.7825
19930630A.vanuatu.WUS.BHT,-149.86969974276292,0.06841258756801978,0.645
19930706A.easterisland.CHTO.BHT,-162.76890926100114,0.2668684862967376,0.7775
19930706A.easterisland.ERM.BHT,-151.84462851278488,0.14644637037664754,0.8375
19930706A.easterisland.NWAO.BHT,-153.88040358007072,0.21571230300737376,0.665
19930706A.easterisland.TLY.BHT,-162.1137628285073,0.08940937965564193,0.68
19930706A.easterisland.YSS.BHT,-156.378947739689,0.17903464916804904,0.785
19930708A.vanuatu.NRIL.BHT,-147.82077345586822,0.09527790480014113,0.6225
19930711A.chile.NWAO.BHT,-150.66152794528617,0.07860542790155364,0.6925
19930804A.sumatera.HRV.BHT,-162.17074826367892,0.17256248057282772,0.705
19930810A.newzealand.BDFB.BHT,-150.034539635116,0.2134739245768101,0.6725
19930810A.newzealand.KONO.BHT,-172.3697882120411,0.2633799199643111,0.7775
19930810A.newzealand.SEY.BHT,-146.44262631519115,0.10178417540533448,0.695
19930820A.newguinea.PPDB.BHT,-162.75315314757745,0.16398389463972354,0.6375
19930820A.newguinea.SSB.BHT,-153.5509091175245,0.22488379964294766,0.64
19930901A.indonesia.SJG.BHT,-166.31076515774302,0.14709573910869092,0.8075
19930904A.savu.A03.BHT,-146.2441454740837,0.2271847347766671,0.7475
19930913A.newzealand.CDCB.BHT,-156.63009367308467,0.21436749882922213,0.62
19930913A.newzealand.KEV.BHT,-158.92623365665315,0.17221594565906367,0.775
19930927A.atlantic.A33.BHT,-162.27028173668933,0.17554613425154827,0.64
19930927A.atlantic.A35.BHT,-157.8549323416537,0.20742916407958947,0.605
19930927A.atlantic.A36.BHT,-156.04516578050453,0.10633003196884737,0.7425
19930927A.atlantic.A38.BHT,-153.59716277730791,0.1349825732373875,0.83
19930927A.atlantic.A40.BHT,-152.38118366908202,0.2664110185786224,0.7175
19930927A.atlantic.CMB.BHT,-152.03770751567654,0.07258454658032426,0.8125
19930929A.india.ANMO.BHT,-162.30904459005146,0.293277726927678,0.665
19931005A.banda.A09.BHT,-149.8636544052301,0.17635006026620484,0.63
19931005A.banda.A11.BHT,-151.72500615450738,0.13201948972398325,0.675
19931005A.banda.A14.BHT,-152.85840417295358,0.1084824663184275,0.62
19931005A.banda.A21.BHT,-151.69711633952218,0.1778975500701306,0.6075
19931005A.banda.A22.BHT,-152.41007312647218,0.2946683682316669,0.6225
19931005A.banda.A29.BHT,-151.43177665255507,0.10825120484423716,0.61
19931005A.banda.CMB.BHT,-158.22521864664748,0.06303657827811758,0.635
19931005A.banda.COR.BHT,-150.59995387855116,0.09792349173885108,0.64
19931013A.png.FURB.BHT,-165.16466793289896,0.11182618786961226,0.7
19931013A.png.PAB.BHT,-163.85204730682457,0.20875814347712174,0.86
19931024A.mexico.BOSA.BHT,-156.84229112222016,0.09964617356129073,0.825
19931024A.mexico.LBTB.BHT,-162.7003043915443,0.15257420310685038,0.9125
